Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2013,Querrey S.,Munoz-De La Nava D.,22,174,USA,2006,95,198,Right,ESP,1999,75,175,Left,Yes,-152,High,No
2013,Tipsarevic J.,Hewitt L.,9,81,SRB,2002,80,180,Right,AUS,1998,77,178,Right,Yes,-72,Medium,Yes
2013,Anderson K.,Lorenzi P.,31,59,RSA,2007,93,203,Right,ITA,2003,77,183,Right,Yes,-28,Low,Yes
2013,Baghdatis M.,Ramos A.,35,51,CYP,2003,82,178,Right,ESP,2007,80,188,Left,Yes,-16,Low,No
2013,Murray A.,Haase R.,3,53,GBR,2005,84,191,Right,NED,2005,71,191,Right,Yes,-50,Medium,Yes
2013,Kavcic B.,Bellucci T.,93,33,SLO,2005,78,188,Right,BRA,2005,82,188,Left,No,60,Medium,No
2013,Mayer F.,Williams R.,28,194,GER,2001,82,191,Right,USA,2011,84,185,Right,Yes,-166,High,Yes
2013,Sousa J.,Smith J.P.,100,237,POR,2008,74,185,Right,AUS,2012,84,188,Left,Yes,-137,High,No
2013,Berankis R.,Stakhovsky S.,110,102,LTU,2007,70,175,Right,UKR,2003,80,193,Right,No,8,Low,Yes
2013,Seppi A.,Zeballos H.,23,67,ITA,2002,75,191,Right,ARG,2003,83,188,Left,Yes,-44,Medium,No
2013,Istomin D.,Sijsling I.,50,65,UZB,2004,88,188,Right,NED,2006,85,191,Right,Yes,-15,Low,Yes
2013,Raonic M.,Hajek J.,15,104,CAN,2008,98,196,Right,CZE,2000,80,180,Right,Yes,-89,High,Yes
2013,Soeda G.,Saville L.,73,349,JPN,2003,73,178,Right,AUS,2003,83,188,Right,Yes,-276,High,Yes
2013,Duckworth J.,Mitchell B.,223,334,AUS,2010,82,183,Right,NA,NA,NA,NA,NA,Yes,-111,High,NA
2013,Falla A.,Ouanna J.,54,118,COL,2000,77,185,Left,FRA,2004,91,193,Right,Yes,-64,Medium,No
2013,Chardy J.,Menendez-Maceiras A.,36,233,FRA,2005,75,188,Right,ESP,2005,74,183,Right,Yes,-197,High,Yes
2013,Weintraub A.,Pella G.,196,97,ISR,2005,81,188,Right,ARG,2007,83,185,Left,No,99,High,No
2013,Kohlschreiber P.,Darcis S.,19,98,GER,2001,70,178,Right,BEL,2003,77,178,Right,Yes,-79,High,Yes
2013,Tsonga J.W.,Llodra M.,8,52,FRA,2004,91,188,Right,FRA,1999,80,191,Left,Yes,-44,Medium,No
2013,Federer R.,Paire B.,2,46,SUI,1998,85,185,Right,FRA,2007,80,196,Right,Yes,-44,Medium,Yes
2013,Levine J.,Robredo T.,88,107,CAN,2007,68,175,Left,ESP,1998,75,180,Right,Yes,-19,Low,No
2013,Dodig I.,Wu D.,74,186,CRO,2004,83,183,Right,CHN,2009,65,175,Right,Yes,-112,High,Yes
2013,Granollers M.,Zemlja G.,32,58,ESP,2003,77,191,Right,SLO,2004,81,183,Right,Yes,-26,Low,Yes
2013,Cilic M.,Matosevic M.,14,48,CRO,2005,89,198,Right,AUS,2003,86,193,Right,Yes,-34,Medium,Yes
2013,Rosol L.,Baker J.,75,246,CZE,2004,84,196,Right,GBR,2008,81,182,Right,Yes,-171,High,Yes
2013,Del Potro J.M.,Mannarino A.,7,170,ARG,2005,97,198,Right,FRA,2004,70,180,Left,Yes,-163,High,No
2013,Nieminen J.,Haas T.,70,21,FIN,2000,78,185,Left,GER,1996,84,188,Right,No,49,Medium,No
2013,Becker B.,Bedene A.,66,77,GER,2005,72,178,Right,GBR,2008,72,183,Right,Yes,-11,Low,Yes
2013,Simon G.,Volandri F.,16,87,FRA,2002,70,183,Right,ITA,1997,73,183,Right,Yes,-71,Medium,Yes
2013,Lu Y.H.,Ramirez-Hidalgo R.,61,91,TPE,2001,74,180,Right,ESP,1998,74,183,Right,Yes,-30,Low,Yes
2013,Gasquet R.,Montanes A.,10,96,FRA,2002,75,185,Right,ESP,1999,70,175,Right,Yes,-86,High,Yes
2013,Davydenko N.,Sela D.,40,113,RUS,1999,70,178,Right,ISR,2002,65,175,Right,Yes,-73,Medium,Yes
2013,Ram R.,Garcia-Lopez G.,130,85,USA,2004,82,193,Right,ESP,2002,80,185,Right,No,45,Medium,Yes
2013,Brands D.,Klizan M.,120,30,GER,2005,92,196,Right,SVK,2007,80,191,Left,No,90,High,No
2013,Monfils G.,Dolgopolov O.,86,20,FRA,2004,80,193,Right,UKR,2006,71,180,Right,No,66,Medium,Yes
2013,Tomic B.,Mayer L.,43,72,AUS,2008,91,196,Right,ARG,2003,80,191,Right,Yes,-29,Low,Yes
2013,Almagro N.,Gimeno-Traver D.,11,71,ESP,2003,86,183,Right,ESP,2004,80,183,Right,Yes,-60,Medium,Yes
2013,Nishikori K.,Berlocq C.,18,68,JPN,2007,75,178,Right,ARG,2001,81,183,Right,Yes,-50,Medium,Yes
2013,Janowicz J.,Devvarman S.,26,551,POL,2007,94,203,Right,IND,2008,73,180,Right,Yes,-525,High,Yes
2013,Querrey S.,Baker B.,22,57,USA,2006,95,198,Right,USA,2003,77,191,Right,Yes,-35,Medium,Yes
2013,Melzer J.,Bautista R.,29,56,AUT,1999,81,183,Left,ESP,2005,76,183,Right,Yes,-27,Low,No
2013,Berdych T.,Rufin G.,6,92,CZE,2002,91,196,Right,FRA,2008,82,188,Right,Yes,-86,High,Yes
2013,Donskoy E.,Youzhny M.,82,25,RUS,2007,74,185,Right,RUS,1999,73,183,Right,No,57,Medium,Yes
2013,Wawrinka S.,Kamke T.,17,90,SUI,2002,81,183,Right,GER,2004,76,178,Right,Yes,-73,Medium,Yes
2013,Ferrer D.,Smyczek T.,5,125,ESP,2000,73,175,Right,USA,2006,73,175,Right,Yes,-120,High,Yes
2013,Baghdatis M.,Ito T.,35,84,CYP,2003,82,178,Right,JPN,2006,75,180,Right,Yes,-49,Medium,Yes
2013,Benneteau J.,Roger-Vasselin E.,38,101,FRA,2000,79,185,Right,FRA,2002,75,188,Right,Yes,-63,Medium,Yes
2013,Stepanek R.,Lopez F.,34,42,CZE,1996,76,185,Right,ESP,1997,73,185,Left,Yes,-8,Low,No
2013,Tipsarevic J.,Lacko L.,9,44,SRB,2002,80,180,Right,SVK,2005,85,185,Right,Yes,-35,Medium,Yes
2013,Anderson K.,Kuznetsov An.,31,79,RSA,2007,93,203,Right,RUS,2008,70,183,Right,Yes,-48,Medium,Yes
2013,Verdasco F.,Malisse X.,24,55,ESP,2001,87,185,Left,BEL,1998,83,185,Right,Yes,-31,Medium,No
2013,Djokovic N.,Harrison R.,1,62,SRB,2003,77,188,Right,USA,2007,84,185,Right,Yes,-61,Medium,Yes
2013,Berankis R.,Mayer F.,110,28,LTU,2007,70,175,Right,GER,2001,82,191,Right,No,82,High,Yes
2013,Seppi A.,Istomin D.,23,50,ITA,2002,75,191,Right,UZB,2004,88,188,Right,Yes,-27,Low,Yes
2013,Tsonga J.W.,Soeda G.,8,73,FRA,2004,91,188,Right,JPN,2003,73,178,Right,Yes,-65,Medium,Yes
2013,Kohlschreiber P.,Weintraub A.,19,196,GER,2001,70,178,Right,ISR,2005,81,188,Right,Yes,-177,High,Yes
2013,Kavcic B.,Duckworth J.,93,223,SLO,2005,78,188,Right,AUS,2010,82,183,Right,Yes,-130,High,Yes
2013,Raonic M.,Rosol L.,15,75,CAN,2008,98,196,Right,CZE,2004,84,196,Right,Yes,-60,Medium,Yes
2013,Murray A.,Sousa J.,3,100,GBR,2005,84,191,Right,POR,2008,74,185,Right,Yes,-97,High,Yes
2013,Tomic B.,Brands D.,43,120,AUS,2008,91,196,Right,GER,2005,92,196,Right,Yes,-77,High,Yes
2013,Chardy J.,Granollers M.,36,32,FRA,2005,75,188,Right,ESP,2003,77,191,Right,No,4,Low,Yes
2013,Cilic M.,Ram R.,14,130,CRO,2005,89,198,Right,USA,2004,82,193,Right,Yes,-116,High,Yes
2013,Simon G.,Levine J.,16,88,FRA,2002,70,183,Right,CAN,2007,68,175,Left,Yes,-72,Medium,No
2013,Monfils G.,Lu Y.H.,86,61,FRA,2004,80,193,Right,TPE,2001,74,180,Right,No,25,Low,Yes
2013,Dodig I.,Nieminen J.,74,70,CRO,2004,83,183,Right,FIN,2000,78,185,Left,No,4,Low,No
2013,Federer R.,Davydenko N.,2,40,SUI,1998,85,185,Right,RUS,1999,70,178,Right,Yes,-38,Medium,Yes
2013,Del Potro J.M.,Becker B.,7,66,ARG,2005,97,198,Right,GER,2005,72,178,Right,Yes,-59,Medium,Yes
2013,Gasquet R.,Falla A.,10,54,FRA,2002,75,185,Right,COL,2000,77,185,Left,Yes,-44,Medium,No
2013,Tipsarevic J.,Benneteau J.,9,38,SRB,2002,80,180,Right,FRA,2000,79,185,Right,Yes,-29,Low,Yes
2013,Djokovic N.,Stepanek R.,1,34,SRB,2003,77,188,Right,CZE,1996,76,185,Right,Yes,-33,Medium,Yes
2013,Anderson K.,Verdasco F.,31,24,RSA,2007,93,203,Right,ESP,2001,87,185,Left,No,7,Low,No
2013,Almagro N.,Janowicz J.,11,26,ESP,2003,86,183,Right,POL,2007,94,203,Right,Yes,-15,Low,Yes
2013,Nishikori K.,Donskoy E.,18,82,JPN,2007,75,178,Right,RUS,2007,74,185,Right,Yes,-64,Medium,Yes
2013,Wawrinka S.,Querrey S.,17,22,SUI,2002,81,183,Right,USA,2006,95,198,Right,Yes,-5,Low,Yes
2013,Berdych T.,Melzer J.,6,29,CZE,2002,91,196,Right,AUT,1999,81,183,Left,Yes,-23,Low,No
2013,Ferrer D.,Baghdatis M.,5,35,ESP,2000,73,175,Right,CYP,2003,82,178,Right,Yes,-30,Low,Yes
2013,Gasquet R.,Dodig I.,10,74,FRA,2002,75,185,Right,CRO,2004,83,183,Right,Yes,-64,Medium,Yes
2013,Chardy J.,Del Potro J.M.,36,7,FRA,2005,75,188,Right,ARG,2005,97,198,Right,No,29,Low,Yes
2013,Seppi A.,Cilic M.,23,14,ITA,2002,75,191,Right,CRO,2005,89,198,Right,No,9,Low,Yes
2013,Murray A.,Berankis R.,3,110,GBR,2005,84,191,Right,LTU,2007,70,175,Right,Yes,-107,High,Yes
2013,Tsonga J.W.,Kavcic B.,8,93,FRA,2004,91,188,Right,SLO,2005,78,188,Right,Yes,-85,High,Yes
2013,Raonic M.,Kohlschreiber P.,15,19,CAN,2008,98,196,Right,GER,2001,70,178,Right,Yes,-4,Low,Yes
2013,Federer R.,Tomic B.,2,43,SUI,1998,85,185,Right,AUS,2008,91,196,Right,Yes,-41,Medium,Yes
2013,Simon G.,Monfils G.,16,86,FRA,2002,70,183,Right,FRA,2004,80,193,Right,Yes,-70,Medium,Yes
2013,Ferrer D.,Nishikori K.,5,18,ESP,2000,73,175,Right,JPN,2007,75,178,Right,Yes,-13,Low,Yes
2013,Almagro N.,Tipsarevic J.,11,9,ESP,2003,86,183,Right,SRB,2002,80,180,Right,No,2,Low,Yes
2013,Berdych T.,Anderson K.,6,31,CZE,2002,91,196,Right,RSA,2007,93,203,Right,Yes,-25,Low,Yes
2013,Djokovic N.,Wawrinka S.,1,17,SRB,2003,77,188,Right,SUI,2002,81,183,Right,Yes,-16,Low,Yes
2013,Chardy J.,Seppi A.,36,23,FRA,2005,75,188,Right,ITA,2002,75,191,Right,No,13,Low,Yes
2013,Tsonga J.W.,Gasquet R.,8,10,FRA,2004,91,188,Right,FRA,2002,75,185,Right,Yes,-2,Low,Yes
2013,Murray A.,Simon G.,3,16,GBR,2005,84,191,Right,FRA,2002,70,183,Right,Yes,-13,Low,Yes
2013,Federer R.,Raonic M.,2,15,SUI,1998,85,185,Right,CAN,2008,98,196,Right,Yes,-13,Low,Yes
2013,Ferrer D.,Almagro N.,5,11,ESP,2000,73,175,Right,ESP,2003,86,183,Right,Yes,-6,Low,Yes
2013,Djokovic N.,Berdych T.,1,6,SRB,2003,77,188,Right,CZE,2002,91,196,Right,Yes,-5,Low,Yes
2013,Murray A.,Chardy J.,3,36,GBR,2005,84,191,Right,FRA,2005,75,188,Right,Yes,-33,Medium,Yes
2013,Federer R.,Tsonga J.W.,2,8,SUI,1998,85,185,Right,FRA,2004,91,188,Right,Yes,-6,Low,Yes
2013,Djokovic N.,Ferrer D.,1,5,SRB,2003,77,188,Right,ESP,2000,73,175,Right,Yes,-4,Low,Yes
2013,Murray A.,Federer R.,3,2,GBR,2005,84,191,Right,SUI,1998,85,185,Right,No,1,Low,Yes
2013,Djokovic N.,Murray A.,1,3,SRB,2003,77,188,Right,GBR,2005,84,191,Right,Yes,-2,Low,Yes
2012,Cipolla F.,Davydenko N.,76,52,ITA,2003,74,173,Right,RUS,1999,70,178,Right,No,24,Low,Yes
2012,Almagro N.,Kubot L.,10,58,ESP,2003,86,183,Right,POL,2002,86,191,Right,Yes,-48,Medium,Yes
2012,Riba P.,Montanes A.,88,50,ESP,2004,78,183,Right,ESP,1999,70,175,Right,No,38,Medium,Yes
2012,Stakhovsky S.,Marchenko I.,65,246,UKR,2003,80,193,Right,UKR,2006,82,185,Right,Yes,-181,High,Yes
2012,Del Potro J.M.,Mannarino A.,11,91,ARG,2005,97,198,Right,FRA,2004,70,180,Left,Yes,-80,High,No
2012,Lopez F.,Mayer L.,19,21,ESP,1997,73,185,Left,ARG,2003,80,191,Right,Yes,-2,Low,No
2012,Anderson K.,Nielsen F.,32,240,RSA,2007,93,203,Right,DEN,2001,86,188,Right,Yes,-208,High,Yes
2012,Kavcic B.,Ward J.,103,347,SLO,2005,78,188,Right,GBR,2006,74,191,Right,Yes,-244,High,Yes
2012,Berdych T.,Ramos A.,7,67,CZE,2002,91,196,Right,ESP,2007,80,188,Left,Yes,-60,Medium,No
2012,Tomic B.,Verdasco F.,38,24,AUS,2008,91,196,Right,ESP,2001,87,185,Left,No,14,Low,No
2012,Kamke T.,Hanescu V.,98,90,GER,2004,76,178,Right,ROU,2000,88,198,Right,No,8,Low,Yes
2012,Karlovic I.,Melzer J.,57,33,CRO,2000,104,211,Right,AUT,1999,81,183,Left,No,24,Low,No
2012,Fish M.,Muller G.,8,55,USA,2000,82,188,Right,LUX,2001,89,193,Left,Yes,-47,Medium,No
2012,Berlocq C.,Huta Galung J.,61,233,ARG,2001,81,183,Right,NED,2004,89,195,Right,Yes,-172,High,Yes
2012,Kohlschreiber P.,Monaco J.,41,27,GER,2001,70,178,Right,ARG,2002,81,185,Right,No,14,Low,Yes
2012,Wawrinka S.,Paire B.,22,84,SUI,2002,81,183,Right,FRA,2007,80,196,Right,Yes,-62,Medium,Yes
2012,Querrey S.,De Schepper K.,95,135,USA,2006,95,198,Right,FRA,2010,104,203,Left,Yes,-40,Medium,No
2012,Falla A.,Fognini F.,71,47,COL,2000,77,185,Left,ITA,2004,74,178,Right,No,24,Low,No
2012,Haas T.,Kudla D.,190,276,GER,1996,84,188,Right,USA,2010,75,180,Right,Yes,-86,High,Yes
2012,Dimitrov G.,Chardy J.,78,82,BUL,2008,80,191,Right,FRA,2005,75,188,Right,Yes,-4,Low,Yes
2012,Serra F.,Darcis S.,156,85,FRA,2000,78,180,Right,BEL,2003,77,178,Right,No,71,Medium,Yes
2012,Young D.,Gojowczyk P.,42,248,USA,2004,79,183,Left,GER,2006,83,188,Right,Yes,-206,High,No
2012,Lacko L.,Ljubicic I.,119,30,SVK,2005,85,185,Right,CRO,1998,92,193,Right,No,89,High,Yes
2012,Dolgopolov O.,Jones G.,13,198,UKR,2006,71,180,Right,AUS,2003,87,193,Right,Yes,-185,High,Yes
2012,Rochus O.,Phau B.,54,174,BEL,1999,65,168,Right,GER,1999,70,175,Right,Yes,-120,High,Yes
2012,Baghdatis M.,Becker B.,44,304,CYP,2003,82,178,Right,GER,2005,72,178,Right,Yes,-260,High,Yes
2012,Nadal R.,Kuznetsov A.,2,167,ESP,2001,85,185,Left,USA,2004,78,183,Right,Yes,-165,High,No
2012,Isner J.,Mitchell B.,17,222,USA,2007,108,208,Right,NA,NA,NA,NA,NA,Yes,-205,High,NA
2012,Lu Y.H.,De Voest R.,79,126,TPE,2001,74,180,Right,RSA,1999,68,180,Right,Yes,-47,Medium,Yes
2012,Beck A.,Prodon E.,93,96,GER,2003,89,191,Left,FRA,2000,76,180,Right,Yes,-3,Low,No
2012,Federer R.,Kudryavtsev A.,3,172,SUI,1998,85,185,Right,RUS,2003,79,183,Right,Yes,-169,High,Yes
2012,Nalbandian D.,Nieminen J.,87,49,ARG,2000,79,180,Right,FIN,2000,78,185,Left,No,38,Medium,No
2012,Bogomolov A.,Gimeno-Traver D.,34,104,RUS,2002,75,178,Right,ESP,2004,80,183,Right,Yes,-70,Medium,Yes
2012,Ferrer D.,Machado R.,5,70,ESP,2000,73,175,Right,POR,2002,70,178,Right,Yes,-65,Medium,Yes
2012,Nishikori K.,Robert S.,26,106,JPN,2007,75,178,Right,FRA,2001,77,185,Right,Yes,-80,High,Yes
2012,Petzschner P.,Rosol L.,63,69,GER,2001,77,185,Right,CZE,2004,84,196,Right,Yes,-6,Low,Yes
2012,Gasquet R.,Seppi A.,18,40,FRA,2002,75,185,Right,ITA,2002,75,191,Right,Yes,-22,Low,Yes
2012,Giraldo S.,Viola Mat.,56,153,COL,2004,75,188,Right,NA,NA,NA,NA,NA,Yes,-97,High,NA
2012,Golubev A.,Youzhny M.,146,35,KAZ,2005,79,183,Right,RUS,1999,73,183,Right,No,111,High,Yes
2012,Djokovic N.,Lorenzi P.,1,109,SRB,2003,77,188,Right,ITA,2003,77,183,Right,Yes,-108,High,Yes
2012,Roger-Vasselin E.,Malisse X.,101,64,FRA,2002,75,188,Right,BEL,1998,83,185,Right,No,37,Medium,Yes
2012,Chela J.I.,Russell M.,29,97,ARG,1998,75,191,Right,USA,1998,70,173,Right,Yes,-68,Medium,Yes
2012,Raonic M.,Volandri F.,25,72,CAN,2008,98,196,Right,ITA,1997,73,183,Right,Yes,-47,Medium,Yes
2012,Llodra M.,Gulbis E.,46,73,FRA,1999,80,191,Left,LAT,2004,88,193,Right,Yes,-27,Low,No
2012,Tipsarevic J.,Tursunov D.,9,43,SRB,2002,80,180,Right,RUS,2000,82,185,Right,Yes,-34,Medium,Yes
2012,Ito T.,Starace P.,117,62,JPN,2006,75,180,Right,ITA,2001,84,188,Right,No,55,Medium,Yes
2012,Duckworth J.,Zopp J.,250,148,AUS,2010,82,183,Right,EST,2008,88,191,Right,No,102,High,Yes
2012,Sweeting R.,Bachinger M.,68,89,USA,2007,83,196,Right,GER,2005,86,188,Right,Yes,-21,Low,Yes
2012,Granollers M.,Levine J.,28,158,ESP,2003,77,191,Right,CAN,2007,68,175,Left,Yes,-130,High,No
2012,Monfils G.,Matosevic M.,15,203,FRA,2004,80,193,Right,AUS,2003,86,193,Right,Yes,-188,High,Yes
2012,Murray A.,Harrison R.,4,77,GBR,2005,84,191,Right,USA,2007,84,185,Right,Yes,-73,Medium,Yes
2012,Andujar P.,Kunitsyn I.,45,74,ESP,2003,76,180,Right,RUS,1999,75,180,Right,Yes,-29,Low,Yes
2012,Mello R.,Bautista R.,108,175,BRA,1999,73,175,Left,ESP,2005,76,183,Right,Yes,-67,Medium,No
2012,Bellucci T.,Sela D.,37,75,BRA,2005,82,188,Left,ISR,2002,65,175,Right,Yes,-38,Medium,No
2012,Mahut N.,Stepanek R.,81,31,FRA,2000,80,191,Right,CZE,1996,76,185,Right,No,50,Medium,Yes
2012,Gil F.,Dodig I.,107,36,POR,2003,78,173,Right,CRO,2004,83,183,Right,No,71,Medium,Yes
2012,Simon G.,Udomchoke D.,14,201,FRA,2002,70,183,Right,THA,1997,64,173,Right,Yes,-187,High,Yes
2012,Ebden M.,Souza J.,94,105,AUS,2006,80,188,Right,BRA,2006,92,193,Right,Yes,-11,Low,Yes
2012,Roddick A.,Haase R.,16,53,USA,2000,88,188,Right,NED,2005,71,191,Right,Yes,-37,Medium,Yes
2012,Kukushkin M.,Garcia-Lopez G.,92,66,KAZ,2006,72,183,Right,ESP,2002,80,185,Right,No,26,Low,Yes
2012,Benneteau J.,Beck K.,39,100,FRA,2000,79,185,Right,SVK,2001,74,180,Right,Yes,-61,Medium,Yes
2012,Hewitt L.,Stebe C.M.,181,83,AUS,1998,77,178,Right,GER,2010,70,183,Left,No,98,High,No
2012,Tsonga J.W.,Istomin D.,6,60,FRA,2004,91,188,Right,UZB,2004,88,188,Right,Yes,-54,Medium,Yes
2012,Troicki V.,Ferrero J.C.,23,48,SRB,2006,86,193,Right,ESP,1998,73,183,Right,Yes,-25,Low,Yes
2012,Falla A.,Fish M.,71,8,COL,2000,77,185,Left,USA,2000,82,188,Right,No,63,Medium,No
2012,Kohlschreiber P.,Riba P.,41,88,GER,2001,70,178,Right,ESP,2004,78,183,Right,Yes,-47,Medium,Yes
2012,Berdych T.,Rochus O.,7,54,CZE,2002,91,196,Right,BEL,1999,65,168,Right,Yes,-47,Medium,Yes
2012,Lu Y.H.,Serra F.,79,156,TPE,2001,74,180,Right,FRA,2000,78,180,Right,Yes,-77,High,Yes
2012,Anderson K.,Stakhovsky S.,32,65,RSA,2007,93,203,Right,UKR,2003,80,193,Right,Yes,-33,Medium,Yes
2012,Del Potro J.M.,Kavcic B.,11,103,ARG,2005,97,198,Right,SLO,2005,78,188,Right,Yes,-92,High,Yes
2012,Lopez F.,Cipolla F.,19,76,ESP,1997,73,185,Left,ITA,2003,74,173,Right,Yes,-57,Medium,No
2012,Nadal R.,Haas T.,2,190,ESP,2001,85,185,Left,GER,1996,84,188,Right,Yes,-188,High,No
2012,Isner J.,Nalbandian D.,17,87,USA,2007,108,208,Right,ARG,2000,79,180,Right,Yes,-70,Medium,Yes
2012,Lacko L.,Young D.,119,42,SVK,2005,85,185,Right,USA,2004,79,183,Left,No,77,High,No
2012,Federer R.,Beck A.,3,93,SUI,1998,85,185,Right,GER,2003,89,191,Left,Yes,-90,High,No
2012,Dolgopolov O.,Kamke T.,13,98,UKR,2006,71,180,Right,GER,2004,76,178,Right,Yes,-85,High,Yes
2012,Karlovic I.,Berlocq C.,57,61,CRO,2000,104,211,Right,ARG,2001,81,183,Right,Yes,-4,Low,Yes
2012,Almagro N.,Dimitrov G.,10,78,ESP,2003,86,183,Right,BUL,2008,80,191,Right,Yes,-68,Medium,Yes
2012,Tomic B.,Querrey S.,38,95,AUS,2008,91,196,Right,USA,2006,95,198,Right,Yes,-57,Medium,Yes
2012,Wawrinka S.,Baghdatis M.,22,44,SUI,2002,81,183,Right,CYP,2003,82,178,Right,Yes,-22,Low,Yes
2012,Raonic M.,Petzschner P.,25,63,CAN,2008,98,196,Right,GER,2001,77,185,Right,Yes,-38,Medium,Yes
2012,Chela J.I.,Andujar P.,29,45,ARG,1998,75,191,Right,ESP,2003,76,180,Right,Yes,-16,Low,Yes
2012,Llodra M.,Bogomolov A.,46,34,FRA,1999,80,191,Left,RUS,2002,75,178,Right,No,12,Low,No
2012,Tsonga J.W.,Mello R.,6,108,FRA,2004,91,188,Right,BRA,1999,73,175,Left,Yes,-102,High,No
2012,Tipsarevic J.,Duckworth J.,9,250,SRB,2002,80,180,Right,AUS,2010,82,183,Right,Yes,-241,High,Yes
2012,Ferrer D.,Sweeting R.,5,68,ESP,2000,73,175,Right,USA,2007,83,196,Right,Yes,-63,Medium,Yes
2012,Gil F.,Granollers M.,107,28,POR,2003,78,173,Right,ESP,2003,77,191,Right,No,79,High,Yes
2012,Mahut N.,Ito T.,81,117,FRA,2000,80,191,Right,JPN,2006,75,180,Right,Yes,-36,Medium,Yes
2012,Djokovic N.,Giraldo S.,1,56,SRB,2003,77,188,Right,COL,2004,75,188,Right,Yes,-55,Medium,Yes
2012,Nishikori K.,Ebden M.,26,94,JPN,2007,75,178,Right,AUS,2006,80,188,Right,Yes,-68,Medium,Yes
2012,Gasquet R.,Golubev A.,18,146,FRA,2002,75,185,Right,KAZ,2005,79,183,Right,Yes,-128,High,Yes
2012,Murray A.,Roger-Vasselin E.,4,101,GBR,2005,84,191,Right,FRA,2002,75,188,Right,Yes,-97,High,Yes
2012,Kukushkin M.,Troicki V.,92,23,KAZ,2006,72,183,Right,SRB,2006,86,193,Right,No,69,Medium,Yes
2012,Benneteau J.,Simon G.,39,14,FRA,2000,79,185,Right,FRA,2002,70,183,Right,No,25,Low,Yes
2012,Monfils G.,Bellucci T.,15,37,FRA,2004,80,193,Right,BRA,2005,82,188,Left,Yes,-22,Low,No
2012,Hewitt L.,Roddick A.,181,16,AUS,1998,77,178,Right,USA,2000,88,188,Right,No,165,High,Yes
2012,Nadal R.,Lacko L.,2,119,ESP,2001,85,185,Left,SVK,2005,85,185,Right,Yes,-117,High,No
2012,Federer R.,Karlovic I.,3,57,SUI,1998,85,185,Right,CRO,2000,104,211,Right,Yes,-54,Medium,Yes
2012,Berdych T.,Anderson K.,7,32,CZE,2002,91,196,Right,RSA,2007,93,203,Right,Yes,-25,Low,Yes
2012,Lopez F.,Isner J.,19,17,ESP,1997,73,185,Left,USA,2007,108,208,Right,No,2,Low,No
2012,Kohlschreiber P.,Falla A.,41,71,GER,2001,70,178,Right,COL,2000,77,185,Left,Yes,-30,Low,No
2012,Almagro N.,Wawrinka S.,10,22,ESP,2003,86,183,Right,SUI,2002,81,183,Right,Yes,-12,Low,Yes
2012,Tomic B.,Dolgopolov O.,38,13,AUS,2008,91,196,Right,UKR,2006,71,180,Right,No,25,Low,Yes
2012,Del Potro J.M.,Lu Y.H.,11,79,ARG,2005,97,198,Right,TPE,2001,74,180,Right,Yes,-68,Medium,Yes
2012,Tsonga J.W.,Gil F.,6,107,FRA,2004,91,188,Right,POR,2003,78,173,Right,Yes,-101,High,Yes
2012,Ferrer D.,Chela J.I.,5,29,ESP,2000,73,175,Right,ARG,1998,75,191,Right,Yes,-24,Low,Yes
2012,Djokovic N.,Mahut N.,1,81,SRB,2003,77,188,Right,FRA,2000,80,191,Right,Yes,-80,High,Yes
2012,Gasquet R.,Tipsarevic J.,18,9,FRA,2002,75,185,Right,SRB,2002,80,180,Right,No,9,Low,Yes
2012,Nishikori K.,Benneteau J.,26,39,JPN,2007,75,178,Right,FRA,2000,79,185,Right,Yes,-13,Low,Yes
2012,Kukushkin M.,Monfils G.,92,15,KAZ,2006,72,183,Right,FRA,2004,80,193,Right,No,77,High,Yes
2012,Murray A.,Llodra M.,4,46,GBR,2005,84,191,Right,FRA,1999,80,191,Left,Yes,-42,Medium,No
2012,Hewitt L.,Raonic M.,181,25,AUS,1998,77,178,Right,CAN,2008,98,196,Right,No,156,High,Yes
2012,Nadal R.,Lopez F.,2,19,ESP,2001,85,185,Left,ESP,1997,73,185,Left,Yes,-17,Low,Yes
2012,Berdych T.,Almagro N.,7,10,CZE,2002,91,196,Right,ESP,2003,86,183,Right,Yes,-3,Low,Yes
2012,Del Potro J.M.,Kohlschreiber P.,11,41,ARG,2005,97,198,Right,GER,2001,70,178,Right,Yes,-30,Low,Yes
2012,Federer R.,Tomic B.,3,38,SUI,1998,85,185,Right,AUS,2008,91,196,Right,Yes,-35,Medium,Yes
2012,Murray A.,Kukushkin M.,4,92,GBR,2005,84,191,Right,KAZ,2006,72,183,Right,Yes,-88,High,Yes
2012,Nishikori K.,Tsonga J.W.,26,6,JPN,2007,75,178,Right,FRA,2004,91,188,Right,No,20,Low,Yes
2012,Ferrer D.,Gasquet R.,5,18,ESP,2000,73,175,Right,FRA,2002,75,185,Right,Yes,-13,Low,Yes
2012,Djokovic N.,Hewitt L.,1,181,SRB,2003,77,188,Right,AUS,1998,77,178,Right,Yes,-180,High,Yes
2012,Federer R.,Del Potro J.M.,3,11,SUI,1998,85,185,Right,ARG,2005,97,198,Right,Yes,-8,Low,Yes
