tourney_name,surface,tourney_date,winner_seed,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_seed,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
ROLAND GARROS,Clay,20180528,3,Garbine Muguruza,R,182,ESP,24.6,NA,Lesia Tsurenko,R,174,UKR,28.9,2-0 RET,R16,20,0,1,8,5,4,0,1,0,0,0,0,6,6,1,0,1,0,1,3,39
ROLAND GARROS,Clay,20180528,28,Maria Sharapova,R,188,RUS,31.1,NA,Serena Williams,R,175,USA,36.6,W/O,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,451
ROLAND GARROS,Clay,20180528,NA,Yulia Putintseva,R,163,KAZ,23.3,26,Barbora Strycova,R,164,CZE,32.1,6-4 6-3,R16,90,1,0,51,38,21,10,10,0,2,2,2,55,34,18,9,9,4,9,98,26
ROLAND GARROS,Clay,20180528,13,Madison Keys,R,178,USA,23.2,31,Mihaela Buzarnescu,L,175,ROU,30,6-1 6-4,R16,65,4,0,55,29,24,14,9,0,1,0,5,50,32,18,7,8,0,4,13,33
ROLAND GARROS,Clay,20180528,10,Sloane Stephens,R,170,USA,25.1,25,Anett Kontaveit,R,174,EST,22.4,6-2 6-0,R16,52,0,0,37,32,24,4,7,0,0,0,4,48,29,17,4,7,2,7,10,24
ROLAND GARROS,Clay,20180528,14,Daria Kasatkina,R,170,RUS,21,2,Caroline Wozniacki,R,177,DEN,27.8,7-6(5) 6-3,R16,117,1,6,71,57,37,4,11,4,7,0,1,78,54,31,11,10,6,10,14,2
ROLAND GARROS,Clay,20180528,1,Simona Halep,R,168,ROU,26.6,12,Angelique Kerber,L,173,GER,30.3,6-7(2) 6-3 6-2,QF,134,1,4,94,64,39,16,15,8,12,2,3,101,58,34,17,14,9,17,1,12
ROLAND GARROS,Clay,20180528,3,Garbine Muguruza,R,182,ESP,24.6,28,Maria Sharapova,R,188,RUS,31.1,6-2 6-1,QF,70,2,2,38,25,18,6,8,0,1,1,6,57,31,19,5,7,6,12,3,30
ROLAND GARROS,Clay,20180528,13,Madison Keys,R,178,USA,23.2,NA,Yulia Putintseva,R,163,KAZ,23.3,7-6(5) 6-4,QF,84,3,0,64,37,31,15,11,0,1,0,1,65,51,34,9,11,2,4,13,98
ROLAND GARROS,Clay,20180528,10,Sloane Stephens,R,170,USA,25.1,14,Daria Kasatkina,R,170,RUS,21,6-3 6-1,QF,70,0,0,52,43,27,7,8,0,1,0,2,55,41,20,5,8,2,7,10,14
ROLAND GARROS,Clay,20180528,1,Simona Halep,R,168,ROU,26.6,3,Garbine Muguruza,R,182,ESP,24.6,6-1 6-4,SF,92,1,4,64,36,22,14,9,6,8,1,1,61,35,17,10,8,4,10,1,3
ROLAND GARROS,Clay,20180528,10,Sloane Stephens,R,170,USA,25.1,13,Madison Keys,R,178,USA,23.2,6-4 6-4,SF,77,0,1,56,35,27,13,10,2,3,7,2,68,48,31,9,10,4,7,10,13
ROLAND GARROS,Clay,20180528,1,Simona Halep,R,168,ROU,26.6,10,Sloane Stephens,R,170,USA,25.1,3-6 6-4 6-1,F,123,1,0,79,60,37,10,13,3,6,1,1,81,61,34,9,13,1,6,1,10
WIMBLEDON,Grass,20180702,1,Simona Halep,R,168,ROU,26.7,NA,Kurumi Nara,R,155,JPN,26.5,6-2 6-4,R128,78,2,1,56,39,27,10,9,3,4,0,2,66,41,24,11,9,6,10,1,100
WIMBLEDON,Grass,20180702,NA,Saisai Zheng,R,170,CHN,24.4,NA,Qiang Wang,R,172,CHN,26.4,6-3 4-6 6-1,R128,123,0,6,84,49,36,15,13,2,5,1,3,97,57,34,16,13,5,11,126,70
WIMBLEDON,Grass,20180702,NA,Lara Arruabarrena,R,166,ESP,26.2,NA,Ana Bogdan,R,171,ROU,25.5,6-1 3-6 8-6,R128,126,1,6,98,65,45,14,15,3,7,2,2,106,67,35,23,15,9,15,88,59
WIMBLEDON,Grass,20180702,NA,Su Wei Hsieh,R,169,TPE,32.4,30,Anastasia Pavlyuchenkova,R,177,RUS,26.9,6-4 4-6 6-3,R128,126,1,1,107,79,47,16,15,9,13,3,2,100,62,42,14,14,12,17,48,29
WIMBLEDON,Grass,20180702,22,Johanna Konta,R,180,GBR,27.1,NA,Natalia Vikhlyantseva,R,185,RUS,21.3,7-5 7-6(7),R128,107,6,4,85,51,35,22,12,4,5,4,9,80,46,34,16,13,3,5,24,103
WIMBLEDON,Grass,20180702,NA,Dominika Cibulkova,R,161,SVK,29.1,NA,Alize Cornet,R,173,FRA,28.4,7-6(3) 6-1,R128,105,0,4,65,44,30,13,9,3,4,0,7,73,43,28,10,11,5,9,33,44
WIMBLEDON,Grass,20180702,NA,Sachia Vickery,R,162,USA,23.1,NA,Marketa Vondrousova,L,173,CZE,19,6-1 6-2,R128,60,0,2,61,35,22,15,8,7,8,0,4,50,31,15,8,7,6,11,83,106
WIMBLEDON,Grass,20180702,15,Elise Mertens,R,179,BEL,22.6,NA,Danielle Collins,R,178,USA,24.5,6-3 6-2,R128,66,5,2,52,30,21,13,8,6,7,1,5,54,30,20,8,9,0,5,15,41
WIMBLEDON,Grass,20180702,12,Jelena Ostapenko,R,177,LAT,21,NA,Katy Dunne,R,167,GBR,23.3,6-3 7-6(5),R128,93,5,5,95,56,38,17,11,7,10,1,4,72,44,26,13,11,3,7,12,212
WIMBLEDON,Grass,20180702,NA,Kirsten Flipkens,R,165,BEL,32.4,NA,Heather Watson,R,170,GBR,26.1,6-4 7-5,R128,105,5,3,81,51,31,16,11,4,7,2,3,77,41,25,14,11,7,12,45,111
WIMBLEDON,Grass,20180702,NA,Sofia Kenin,R,170,USA,19.6,NA,Maria Sakkari,R,172,GRE,22.9,6-4 1-6 6-1,R128,92,0,2,67,49,33,9,12,2,5,4,4,70,40,28,14,12,3,7,76,37
WIMBLEDON,Grass,20180702,NA,Vitalia Diatchenko,R,170,RUS,27.9,24,Maria Sharapova,R,188,RUS,31.2,6-7(3) 7-6(3) 6-4,R128,188,1,9,116,59,35,30,18,5,11,8,11,113,61,39,21,18,7,14,132,22
WIMBLEDON,Grass,20180702,26,Daria Saville,R,166,AUS,24.3,NA,Caroline Dolehide,R,178,USA,19.8,6-2 6-3,R128,67,0,3,48,37,28,6,8,0,0,5,3,57,32,20,12,9,2,6,25,109
WIMBLEDON,Grass,20180702,NA,Samantha Stosur,R,172,AUS,34.2,NA,Shuai Peng,R,173,CHN,32.4,6-4 7-5,R128,82,3,0,60,38,26,13,11,0,2,1,3,64,45,29,8,11,3,7,86,40
WIMBLEDON,Grass,20180702,NA,Taylor Townsend,L,170,USA,22.2,NA,Pauline Parmentier,R,175,FRA,32.4,6-2 6-4,R128,64,1,3,51,33,27,11,9,2,2,1,3,57,38,23,10,9,4,7,73,63
WIMBLEDON,Grass,20180702,NA,Aliaksandra Sasnovich,R,174,BLR,24.2,8,Petra Kvitova,L,183,CZE,28.3,6-4 4-6 6-0,R128,134,5,4,94,62,40,18,13,8,10,6,3,96,64,39,13,13,12,17,50,7
WIMBLEDON,Grass,20180702,3,Garbine Muguruza,R,182,ESP,24.7,NA,Naomi Broady,R,189,GBR,28.3,6-2 7-5,R128,88,1,0,54,35,28,13,10,1,1,5,4,72,43,27,13,10,8,11,3,138
WIMBLEDON,Grass,20180702,NA,Alison Van Uytvanck,R,173,BEL,24.2,NA,Polona Hercog,R,182,SLO,27.4,6-2 6-2,R128,66,2,1,50,31,24,11,8,2,2,3,2,57,38,19,10,8,9,13,47,64
WIMBLEDON,Grass,20180702,NA,Jennifer Brady,R,178,USA,23.2,NA,Kateryna Baindl,R,175,UKR,24.3,6-2 6-7(4) 6-2,R128,119,6,6,93,45,34,29,14,6,7,1,9,89,63,40,10,15,1,6,74,67
WIMBLEDON,Grass,20180702,28,Anett Kontaveit,R,174,EST,22.5,NA,Denisa Allertova,R,180,CZE,25.3,6-2 6-2,R128,57,5,4,60,34,24,13,8,7,9,1,4,46,27,11,7,8,3,9,27,98
WIMBLEDON,Grass,20180702,17,Ashleigh Barty,R,166,AUS,22.1,NA,Stefanie Voegele,R,170,SUI,28.3,7-5 6-3,R128,77,7,4,66,41,29,14,11,5,8,3,2,66,37,20,14,10,5,10,17,93
WIMBLEDON,Grass,20180702,NA,Eugenie Bouchard,R,178,CAN,24.3,NA,Gabriella Taylor,R,NA,GBR,20.3,6-0 4-6 6-3,R128,97,3,1,64,40,29,16,13,1,3,2,8,79,41,24,21,12,8,13,188,180
WIMBLEDON,Grass,20180702,NA,Yulia Putintseva,R,163,KAZ,23.4,NA,Magda Linette,R,171,POL,26.3,6-3 3-6 10-8,R128,162,4,3,120,87,61,15,18,7,10,2,5,110,70,49,20,18,5,9,53,80
WIMBLEDON,Grass,20180702,14,Daria Kasatkina,R,170,RUS,21.1,NA,Jana Fett,R,168,CRO,21.6,6-2 7-5,R128,86,4,9,79,42,28,11,10,11,16,1,7,58,27,14,9,10,5,13,14,114
WIMBLEDON,Grass,20180702,11,Angelique Kerber,L,173,GER,30.4,NA,Vera Zvonareva,R,172,RUS,33.8,7-5 6-3,R128,83,6,5,68,44,32,10,11,6,9,2,1,62,44,21,10,10,1,6,10,142
WIMBLEDON,Grass,20180702,NA,Claire Liu,R,170,USA,18.1,NA,Ana Konjuh,R,174,CRO,20.5,6-2 6-7(2) 6-3,R128,119,1,5,103,68,41,16,15,11,15,6,5,90,54,31,14,15,5,13,237,137
WIMBLEDON,Grass,20180702,NA,Katie Boulter,R,180,GBR,21.9,NA,Veronica Cepede Royg,R,163,PAR,26.4,6-4 5-7 6-4,R128,134,8,1,90,49,40,24,16,4,6,4,7,109,69,48,19,16,8,11,122,123
WIMBLEDON,Grass,20180702,18,Naomi Osaka,R,180,JPN,20.7,NA,Monica Niculescu,R,168,ROU,30.7,6-4 6-1,R128,67,4,3,50,21,17,17,9,1,2,0,1,60,52,26,3,8,5,9,18,61
WIMBLEDON,Grass,20180702,27,Carla Suarez Navarro,R,162,ESP,29.8,NA,Carina Witthoeft,R,176,GER,23.3,6-2 6-4,R128,70,1,1,52,31,22,15,9,0,1,3,5,61,37,21,11,9,2,6,26,81
WIMBLEDON,Grass,20180702,NA,Sara Sorribes Tormo,R,176,ESP,21.7,NA,Kaia Kanepi,R,181,EST,33,7-6(5) 6-1,R128,99,0,8,82,47,30,13,10,6,10,0,6,61,40,19,8,10,9,15,102,46
WIMBLEDON,Grass,20180702,NA,Alison Riske Amritraj,R,173,USA,27.9,NA,Mariana Duque Marino,R,169,COL,28.8,6-1 6-1,R128,57,0,2,48,27,19,13,7,2,3,0,6,45,30,11,5,7,4,10,60,96
WIMBLEDON,Grass,20180702,NA,Belinda Bencic,R,175,SUI,21.3,6,Caroline Garcia,R,177,FRA,24.7,7-6(2) 6-3,R128,93,4,5,72,47,37,11,11,3,4,2,4,67,36,25,15,11,2,4,56,6
WIMBLEDON,Grass,20180702,7,Karolina Pliskova,R,184,CZE,26.2,NA,Harriet Dart,R,175,GBR,21.9,7-6(2) 2-6 6-1,R128,126,6,5,97,52,35,21,14,3,7,9,8,99,62,41,14,14,7,11,8,171
WIMBLEDON,Grass,20180702,NA,Victoria Azarenka,R,180,BLR,28.9,NA,Ekaterina Alexandrova,R,175,RUS,23.6,7-6(4) 6-3,R128,110,3,5,83,54,38,15,12,5,7,7,10,79,39,29,14,10,5,8,87,110
WIMBLEDON,Grass,20180702,NA,Katie Swan,R,170,GBR,19.2,NA,Irina Camelia Begu,R,181,ROU,27.8,6-2 6-2,R128,56,0,3,48,24,22,13,8,0,0,1,5,43,29,17,5,8,4,8,204,36
WIMBLEDON,Grass,20180702,29,Mihaela Buzarnescu,L,175,ROU,30.1,NA,Aryna Sabalenka,R,182,BLR,20.1,6-7(3) 6-1 6-4,R128,116,2,1,103,77,52,15,16,6,7,1,3,80,58,42,8,14,4,8,28,32
WIMBLEDON,Grass,20180702,20,Kiki Bertens,R,182,NED,26.5,NA,Barbora Stefkova,R,NA,CZE,23.2,6-3 6-2,R128,61,9,5,56,35,26,12,8,5,5,1,1,55,42,22,9,9,2,6,20,717
WIMBLEDON,Grass,20180702,NA,Anna Blinkova,R,179,RUS,19.8,NA,Yafan Wang,R,170,CHN,24.1,6-7(4) 6-4 6-4,R128,146,3,15,108,66,34,19,16,11,20,1,7,107,68,32,16,17,8,19,107,84
WIMBLEDON,Grass,20180702,NA,Alexandra Dulgheru,R,172,ROU,29,NA,Kristyna Pliskova,L,184,CZE,26.2,6-4 1-6 6-2,R128,104,0,2,83,59,35,15,12,8,11,6,6,81,49,31,18,13,1,5,141,77
WIMBLEDON,Grass,20180702,9,Venus Williams,R,185,USA,38,NA,Johanna Larsson,R,174,SWE,29.8,6-7(3) 6-2 6-1,R128,128,2,9,81,47,31,17,13,4,8,2,11,113,60,34,20,15,7,16,9,58
WIMBLEDON,Grass,20180702,13,Julia Goerges,R,180,GER,29.6,NA,Monica Puig,R,170,PUR,24.7,6-4 7-6(7),R128,116,16,5,82,48,39,13,11,2,4,1,4,97,64,43,13,12,11,14,13,72
WIMBLEDON,Grass,20180702,NA,Vera Lapko,R,184,BLR,19.7,NA,Christina Mchale,R,170,USA,26.1,5-7 7-5 7-5,R128,155,5,8,125,69,44,32,18,15,19,4,3,113,74,52,16,18,5,10,82,90
WIMBLEDON,Grass,20180702,NA,Lesia Tsurenko,R,174,UKR,29,NA,Timea Babos,R,179,HUN,25.1,7-5 6-2,R128,73,2,4,62,41,29,12,10,5,6,2,2,58,40,26,6,10,2,6,34,38
WIMBLEDON,Grass,20180702,23,Barbora Strycova,R,164,CZE,32.2,NA,Svetlana Kuznetsova,R,174,RUS,33,7-6(6) 7-5,R128,119,2,6,83,54,38,11,13,2,6,2,5,83,56,35,10,12,5,10,23,68
WIMBLEDON,Grass,20180702,NA,Andrea Petkovic,R,180,GER,30.8,31,Shuai Zhang,R,177,CHN,29.4,6-4 4-6 6-2,R128,122,0,10,103,54,34,22,14,7,12,3,5,83,44,27,18,14,6,13,95,31
WIMBLEDON,Grass,20180702,NA,Yanina Wickmayer,R,182,BEL,28.6,NA,Mona Barthel,R,185,GER,27.9,7-5 6-4,R128,80,1,3,67,43,33,12,11,6,8,3,9,68,38,24,13,11,6,10,101,118
WIMBLEDON,Grass,20180702,NA,Rebecca Peterson,R,173,SWE,22.9,NA,Viktoria Kuzmova,R,NA,SVK,20.1,7-6(3) 7-6(9),R128,118,7,3,103,78,51,12,12,6,9,4,8,90,40,28,25,14,6,9,78,69
WIMBLEDON,Grass,20180702,NA,Donna Vekic,R,179,CRO,22,4,Sloane Stephens,R,170,USA,25.2,6-1 6-3,R128,71,0,9,46,23,20,7,8,1,3,1,2,67,43,20,10,8,11,17,55,4
WIMBLEDON,Grass,20180702,NA,Tatjana Maria,R,172,GER,30.8,5,Elina Svitolina,R,174,UKR,23.8,7-6(3) 4-6 6-1,R128,129,6,4,105,66,41,19,16,4,9,1,7,103,64,41,14,14,9,15,57,5
WIMBLEDON,Grass,20180702,NA,Kristina Mladenovic,R,184,FRA,25.1,NA,Anna Karolina Schmiedlova,R,176,SVK,23.8,5-7 6-2 6-2,R128,112,6,6,83,51,38,16,14,3,6,2,10,103,64,40,14,14,10,16,62,89
WIMBLEDON,Grass,20180702,NA,Viktoriya Tomova,R,170,BUL,23.3,NA,Tereza Smitkova,R,176,CZE,23.7,7-6(3) 6-1,R128,79,2,2,71,46,31,12,11,4,6,3,4,61,38,19,10,9,2,6,135,168
WIMBLEDON,Grass,20180702,25,Serena Williams,R,175,USA,36.7,NA,Arantxa Rus,L,180,NED,27.5,7-5 6-3,R128,88,5,1,73,42,32,14,11,2,4,1,4,60,44,26,7,10,5,9,181,105
WIMBLEDON,Grass,20180702,NA,Sorana Cirstea,R,176,ROU,28.2,19,Magdalena Rybarikova,R,180,SVK,29.7,7-5 6-3,R128,90,1,0,76,52,33,13,11,8,10,0,1,62,31,22,13,10,2,6,51,19
WIMBLEDON,Grass,20180702,NA,Evgeniya Rodina,R,170,RUS,29.4,NA,Antonia Lottner,R,185,GER,21.8,3-6 7-5 6-4,R128,128,1,5,111,79,51,13,16,7,11,3,2,85,55,36,16,15,1,5,120,128
WIMBLEDON,Grass,20180702,NA,Luksika Kumkhum,R,167,THA,24.9,NA,Bernarda Pera,L,175,USA,23.5,4-6 6-2 6-3,R128,106,2,5,79,51,34,16,14,1,4,4,8,80,47,32,12,13,7,12,91,71
WIMBLEDON,Grass,20180702,10,Madison Keys,R,178,USA,23.3,NA,Ajla Tomljanovic,R,180,AUS,25.1,6-4 6-2,R128,62,4,1,49,26,23,14,9,0,0,1,4,60,34,23,10,9,3,6,11,65
WIMBLEDON,Grass,20180702,NA,Katerina Siniakova,R,174,CZE,22.1,16,Coco Vandeweghe,R,185,USA,26.5,6-7(3) 6-3 8-6,R128,182,12,4,126,73,53,27,21,4,6,5,11,138,75,46,34,16,9,13,42,16
WIMBLEDON,Grass,20180702,NA,Ons Jabeur,R,167,TUN,23.8,NA,Viktorija Golubic,R,169,SUI,25.7,2-6 6-3 6-3,R128,99,5,3,81,32,23,22,13,5,9,2,6,87,49,33,16,13,4,9,130,99
WIMBLEDON,Grass,20180702,NA,Madison Brengle,R,168,USA,28.2,NA,Aleksandra Krunic,R,163,SRB,25.2,2-6 6-3 6-3,R128,86,2,5,64,43,27,9,13,2,7,1,3,82,47,27,15,13,1,7,108,39
WIMBLEDON,Grass,20180702,NA,Camila Giorgi,R,168,ITA,26.5,21,Anastasija Sevastova,R,169,LAT,28.2,6-1 2-6 6-4,R128,115,3,14,90,41,32,19,13,5,9,2,7,96,58,34,16,12,13,18,52,21
WIMBLEDON,Grass,20180702,32,Agnieszka Radwanska,R,170,POL,29.3,NA,Elena Gabriela Ruse,U,NA,ROU,20.6,6-3 4-6 7-5,R128,160,4,1,122,86,54,18,16,11,15,1,11,114,61,44,17,15,10,15,30,195
WIMBLEDON,Grass,20180702,NA,Lucie Safarova,L,177,CZE,31.4,NA,Kateryna Bondarenko,R,175,UKR,31.8,6-4 6-4,R128,67,6,4,55,36,31,10,10,1,1,3,6,64,39,28,11,10,1,3,66,79
WIMBLEDON,Grass,20180702,NA,Kate Makarova,L,178,RUS,30,NA,Petra Martic,R,181,CRO,27.4,7-6(0) 2-6 6-3,R128,129,2,7,90,56,41,13,16,3,8,12,3,93,54,33,24,14,6,10,35,43
WIMBLEDON,Grass,20180702,2,Caroline Wozniacki,R,177,DEN,27.9,NA,Varvara Lepchenko,L,180,USA,32.1,6-0 6-3,R128,59,2,1,41,24,19,11,8,1,2,0,5,46,28,13,6,7,3,8,2,97
WIMBLEDON,Grass,20180702,1,Simona Halep,R,168,ROU,26.7,NA,Saisai Zheng,R,170,CHN,24.4,7-5 6-0,R64,76,1,2,48,32,24,7,9,2,4,0,0,58,42,18,7,9,5,11,1,126
WIMBLEDON,Grass,20180702,NA,Su Wei Hsieh,R,169,TPE,32.4,NA,Lara Arruabarrena,R,166,ESP,26.2,6-3 6-3,R64,65,1,3,59,45,29,5,9,2,5,0,2,52,30,14,7,9,3,9,48,88
WIMBLEDON,Grass,20180702,NA,Dominika Cibulkova,R,161,SVK,29.1,22,Johanna Konta,R,180,GBR,27.1,6-3 6-4,R64,78,2,3,52,39,32,9,10,1,1,10,3,62,38,28,10,9,5,7,33,24
WIMBLEDON,Grass,20180702,15,Elise Mertens,R,179,BEL,22.6,NA,Sachia Vickery,R,162,USA,23.1,6-1 6-3,R64,54,2,0,48,29,20,12,8,5,6,0,2,47,28,13,7,8,3,8,15,83
WIMBLEDON,Grass,20180702,12,Jelena Ostapenko,R,177,LAT,21,NA,Kirsten Flipkens,R,165,BEL,32.4,6-1 6-3,R64,55,1,4,41,24,20,9,8,0,1,1,2,57,40,23,4,8,3,8,12,45
WIMBLEDON,Grass,20180702,NA,Vitalia Diatchenko,R,170,RUS,27.9,NA,Sofia Kenin,R,170,USA,19.6,6-4 6-1,R64,83,4,0,60,31,20,16,9,4,6,2,4,55,35,21,4,8,5,10,132,76
WIMBLEDON,Grass,20180702,26,Daria Saville,R,166,AUS,24.3,NA,Samantha Stosur,R,172,AUS,34.2,6-4 6-1,R64,81,4,4,41,21,17,13,8,0,1,6,6,74,42,24,11,9,11,16,25,86
WIMBLEDON,Grass,20180702,NA,Aliaksandra Sasnovich,R,174,BLR,24.2,NA,Taylor Townsend,L,170,USA,22.2,6-0 6-4,R64,71,5,1,45,34,22,6,8,2,4,3,0,73,50,23,9,8,12,18,50,73
WIMBLEDON,Grass,20180702,NA,Alison Van Uytvanck,R,173,BEL,24.2,3,Garbine Muguruza,R,182,ESP,24.7,5-7 6-2 6-1,R64,112,4,2,86,52,37,15,14,4,8,3,3,80,48,28,13,13,4,11,47,3
WIMBLEDON,Grass,20180702,28,Anett Kontaveit,R,174,EST,22.5,NA,Jennifer Brady,R,178,USA,23.2,6-2 7-6(4),R64,89,5,3,83,49,37,10,10,7,10,2,4,78,35,19,19,11,6,11,27,74
WIMBLEDON,Grass,20180702,17,Ashleigh Barty,R,166,AUS,22.1,NA,Eugenie Bouchard,R,178,CAN,24.3,6-4 7-5,R64,91,9,5,80,46,38,14,11,5,6,5,1,67,40,27,13,11,4,7,17,188
WIMBLEDON,Grass,20180702,14,Daria Kasatkina,R,170,RUS,21.1,NA,Yulia Putintseva,R,163,KAZ,23.4,6-2 6-3,R64,64,0,7,51,32,23,7,8,3,5,1,2,53,37,19,5,9,2,8,14,53
WIMBLEDON,Grass,20180702,11,Angelique Kerber,L,173,GER,30.4,NA,Claire Liu,R,170,USA,18.1,3-6 6-2 6-4,R64,114,2,2,89,62,40,13,14,8,13,0,2,94,59,34,14,13,7,13,10,237
WIMBLEDON,Grass,20180702,18,Naomi Osaka,R,180,JPN,20.7,NA,Katie Boulter,R,180,GBR,21.9,6-3 6-4,R64,78,4,1,71,42,35,11,10,7,8,2,1,50,30,21,9,9,1,4,18,122
WIMBLEDON,Grass,20180702,27,Carla Suarez Navarro,R,162,ESP,29.8,NA,Sara Sorribes Tormo,R,176,ESP,21.7,6-4 6-1,R64,73,2,1,50,35,22,10,9,1,4,0,7,54,30,14,8,8,4,10,26,102
WIMBLEDON,Grass,20180702,NA,Belinda Bencic,R,175,SUI,21.3,NA,Alison Riske Amritraj,R,173,USA,27.9,1-6 7-6(10) 6-2,R64,144,5,5,118,77,51,16,13,11,15,8,9,110,76,53,13,15,7,11,56,60
WIMBLEDON,Grass,20180702,7,Karolina Pliskova,R,184,CZE,26.2,NA,Victoria Azarenka,R,180,BLR,28.9,6-3 6-3,R64,72,2,1,54,40,29,9,9,0,0,2,2,60,42,28,7,9,4,7,8,87
WIMBLEDON,Grass,20180702,29,Mihaela Buzarnescu,L,175,ROU,30.1,NA,Katie Swan,R,170,GBR,19.2,6-0 6-3,R64,74,1,0,56,35,19,13,8,1,3,5,5,49,22,9,10,7,4,10,28,204
WIMBLEDON,Grass,20180702,20,Kiki Bertens,R,182,NED,26.5,NA,Anna Blinkova,R,179,RUS,19.8,6-4 6-0,R64,71,8,5,49,29,22,8,8,2,4,0,7,62,36,16,11,8,3,9,20,107
WIMBLEDON,Grass,20180702,9,Venus Williams,R,185,USA,38,NA,Alexandra Dulgheru,R,172,ROU,29,4-6 6-0 6-1,R64,119,2,2,89,53,39,18,12,7,8,1,4,72,56,31,5,11,5,10,9,141
WIMBLEDON,Grass,20180702,13,Julia Goerges,R,180,GER,29.6,NA,Vera Lapko,R,184,BLR,19.7,6-2 3-6 6-2,R64,116,9,7,93,47,38,18,12,8,11,2,12,97,53,37,13,13,8,14,13,82
WIMBLEDON,Grass,20180702,23,Barbora Strycova,R,164,CZE,32.2,NA,Lesia Tsurenko,R,174,UKR,29,6-1 6-4,R64,64,2,0,45,30,26,8,9,0,1,0,3,51,29,16,9,8,3,7,23,34
WIMBLEDON,Grass,20180702,NA,Yanina Wickmayer,R,182,BEL,28.6,NA,Andrea Petkovic,R,180,GER,30.8,6-4 6-3,R64,75,4,2,57,40,25,9,9,4,7,2,3,64,42,24,6,10,8,14,101,95
WIMBLEDON,Grass,20180702,NA,Donna Vekic,R,179,CRO,22,NA,Rebecca Peterson,R,173,SWE,22.9,7-5 6-4,R64,84,4,1,61,31,23,20,11,3,5,4,1,65,45,28,9,11,4,8,55,78
WIMBLEDON,Grass,20180702,NA,Kristina Mladenovic,R,184,FRA,25.1,NA,Tatjana Maria,R,172,GER,30.8,6-2 6-2,R64,66,3,1,46,29,23,10,8,0,0,4,1,54,34,20,8,8,4,8,62,57
WIMBLEDON,Grass,20180702,25,Serena Williams,R,175,USA,36.7,NA,Viktoriya Tomova,R,170,BUL,23.3,6-1 6-4,R64,66,4,4,50,32,27,10,9,1,1,1,2,64,45,21,12,8,6,9,181,135
WIMBLEDON,Grass,20180702,NA,Evgeniya Rodina,R,170,RUS,29.4,NA,Sorana Cirstea,R,176,ROU,28.2,1-6 6-3 6-3,R64,99,0,1,81,55,31,13,12,5,10,6,3,89,55,33,14,13,8,14,120,51
WIMBLEDON,Grass,20180702,10,Madison Keys,R,178,USA,23.3,NA,Luksika Kumkhum,R,167,THA,24.9,6-4 6-3,R64,76,6,1,73,50,34,12,10,4,5,0,4,67,45,27,10,9,6,9,11,91
WIMBLEDON,Grass,20180702,NA,Katerina Siniakova,R,174,CZE,22.1,NA,Ons Jabeur,R,167,TUN,23.8,5-7 6-4 9-7,R64,147,3,7,116,64,41,24,19,3,9,5,4,116,60,37,27,19,1,8,42,130
WIMBLEDON,Grass,20180702,NA,Camila Giorgi,R,168,ITA,26.5,NA,Madison Brengle,R,168,USA,28.2,6-4 6-4,R64,78,3,5,69,35,22,17,10,3,7,0,2,61,40,19,9,10,4,10,52,108
WIMBLEDON,Grass,20180702,NA,Lucie Safarova,L,177,CZE,31.4,32,Agnieszka Radwanska,R,170,POL,29.3,7-5 6-4,R64,101,9,2,86,55,36,18,11,10,11,0,0,68,55,33,8,11,6,9,66,30
WIMBLEDON,Grass,20180702,NA,Kate Makarova,L,178,RUS,30,2,Caroline Wozniacki,R,177,DEN,27.9,6-4 1-6 7-5,R64,129,7,2,88,64,40,11,14,1,6,4,3,97,74,48,9,15,9,14,35,2
WIMBLEDON,Grass,20180702,NA,Su Wei Hsieh,R,169,TPE,32.4,1,Simona Halep,R,168,ROU,26.7,3-6 6-4 7-5,R32,140,0,3,119,82,44,20,16,16,23,1,4,106,67,39,16,15,5,12,48,1
WIMBLEDON,Grass,20180702,NA,Dominika Cibulkova,R,161,SVK,29.1,15,Elise Mertens,R,179,BEL,22.6,6-2 6-2,R32,74,1,6,56,27,22,14,8,6,7,2,3,60,42,22,6,8,4,9,33,15
WIMBLEDON,Grass,20180702,12,Jelena Ostapenko,R,177,LAT,21,NA,Vitalia Diatchenko,R,170,RUS,27.9,6-0 6-4,R32,63,4,3,47,26,17,14,8,1,2,2,6,54,32,22,4,8,6,11,12,132
WIMBLEDON,Grass,20180702,NA,Aliaksandra Sasnovich,R,174,BLR,24.2,26,Daria Saville,R,166,AUS,24.3,6-3 6-1,R32,76,0,3,52,39,24,8,8,3,5,2,10,63,34,18,9,8,5,11,50,25
WIMBLEDON,Grass,20180702,NA,Alison Van Uytvanck,R,173,BEL,24.2,28,Anett Kontaveit,R,174,EST,22.5,6-2 6-3,R32,75,3,3,52,29,19,15,8,2,3,2,7,71,42,25,11,9,5,10,47,27
