date,event,arena,city,fighter1,fighter2,result_type,judge1,judge1_score1,judge1_score2,judge2,judge2_score1,judge2_score2,judge3,judge3_score1,judge3_score2,winner,winner2,judge1_margin,judge2_margin,judge3_margin,judge1_perc,judge2_perc,judge3_perc,rounds,judge1_dev,judge2_dev,judge3_dev,judge1_out,judge2_out,judge3_out,agreement
2016-11-12,UFC 205: Alvarez vs. McGregor,Madison Square Garden,"New York, New York, USA",Chookagian,Carmouche,Split,Lee,28,29,Trowbridge,29,28,Urso,28,29,Carmouche,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2016-11-12,Cage Warriors Unplugged: Pimblett vs. Erosa,BT Sport Studios,"London, England",Erosa,Pimblett,Unanimous,Cartlidge,47,48,Lethaby,47,48,Sledge,46,49,Pimblett,fighter2,-1,-1,-3,2.08%,2.08%,6.12%,5,1,1,2,fighter2,fighter2,fighter2,Agree
2016-11-12,Cage Warriors Unplugged: Pimblett vs. Erosa,BT Sport Studios,"London, England",Herron-Webb,Fishgold,Unanimous,Cartlidge,47,48,Lethaby,47,48,Sledge,47,48,Fishgold,fighter2,-1,-1,-1,2.08%,2.08%,2.08%,5,0,0,0,fighter2,fighter2,fighter2,Agree
2016-11-12,Cage Warriors Unplugged: Pimblett vs. Erosa,BT Sport Studios,"London, England",Creasey,Haque,Unanimous,Cartlidge,26,30,Lethaby,27,29,Sledge,27,30,Haque,fighter2,-4,-2,-3,13.33%,6.90%,10.00%,3,1.5,1.5,0,fighter2,fighter2,fighter2,Agree
2016-11-12,UFC 205: Alvarez vs. McGregor,Madison Square Garden,"New York, New York, USA",Thompson,Woodley,Majority,Cleary,47,47,Crosby,47,47,Trowbridge,47,48,draw,draw,0,0,-1,0.00%,0.00%,2.08%,5,0.5,0.5,1,draw,draw,fighter2,judge3
2016-11-18,Invicta FC 20: Evinger vs. Kunitskaya,Scottish Rite Temple,"Kansas City, Missouri, USA",Medeiros,Hill,Unanimous,Champion,46,49,Gueary,47,48,Swanberg,45,50,Hill,fighter2,-3,-1,-5,6.12%,2.08%,10.00%,5,0,3,3,fighter2,fighter2,fighter2,Agree
2016-11-18,Invicta FC 20: Evinger vs. Kunitskaya,Scottish Rite Temple,"Kansas City, Missouri, USA",Soukupova,Tiburcio,Unanimous,Champion,28,29,Gueary,28,29,Marquez,28,29,Tiburcio,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-11-18,Invicta FC 20: Evinger vs. Kunitskaya,Scottish Rite Temple,"Kansas City, Missouri, USA",Clark,Sorenson,Split,Gueary,27,30,Marquez,27,30,Swanberg,29,28,Sorenson,fighter2,-3,-3,1,10.00%,10.00%,-3.57%,3,2,2,4,fighter2,fighter2,fighter1,judge3
2016-11-18,Invicta FC 20: Evinger vs. Kunitskaya,Scottish Rite Temple,"Kansas City, Missouri, USA",Alvarez,Aldrich,Unanimous,Champion,27,30,Gueary,27,30,Swanberg,27,30,Aldrich,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-11-18,Invicta FC 20: Evinger vs. Kunitskaya,Scottish Rite Temple,"Kansas City, Missouri, USA",Egger,Conners,Split,Champion,28,29,Gueary,29,28,Marquez,28,29,Conners,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2016-11-19,UFC Fight Night 100: Bader vs. Nogueira 2,Ginásio do Ibirapuera,"São Paulo, Brazil",Casey,Gadelha,Unanimous,Alves,27,30,Pontes,27,30,Terrell,27,30,Gadelha,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-11-19,UFC Fight Night 100: Bader vs. Nogueira 2,Ginásio do Ibirapuera,"São Paulo, Brazil",Leites,Jotko,Unanimous,Colón,27,29,Pontes,27,30,Terrell,27,30,Jotko,fighter2,-2,-3,-3,6.90%,10.00%,10.00%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2016-11-19,UFC Fight Night 100: Bader vs. Nogueira 2,Ginásio do Ibirapuera,"São Paulo, Brazil",Usman,Alves,Unanimous,Alves,30,26,Bravo,29,27,Colón,29,28,Usman,fighter1,4,2,1,-15.38%,-7.41%,-3.57%,3,2.5,0.5,2,fighter1,fighter1,fighter1,Agree
2016-11-19,UFC Fight Night 100: Bader vs. Nogueira 2,Ginásio do Ibirapuera,"São Paulo, Brazil",Moraes,Ottow,Split,Bravo,30,27,Pontes,28,29,Terrell,30,27,Moraes,fighter1,3,-1,3,-11.11%,3.45%,-11.11%,3,2,4,2,fighter1,fighter2,fighter1,judge2
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Gonzalez,Lujan,Split,Bell,28,29,Guingona,30,27,Mccarthy,28,29,Lujan,fighter2,-1,3,-1,3.45%,-11.11%,3.45%,3,2,4,2,fighter2,fighter1,fighter2,judge2
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Labiano,Murdock,Unanimous,Bell,30,27,Cleary,30,27,Mccarthy,30,27,Labiano,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Henderson,Chandler,Split,Bell,46,48,Cleary,47,48,Mccarthy,48,46,Chandler,fighter2,-2,-1,2,4.17%,2.08%,-4.35%,5,2.5,1,3.5,fighter2,fighter2,fighter1,judge3
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Gonzalez,Page,Split,Bell,28,29,Guingona,30,27,Mccarthy,28,29,Page,fighter2,-1,3,-1,3.45%,-11.11%,3.45%,3,2,4,2,fighter2,fighter1,fighter2,judge2
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Piccolotti,Girtz,Unanimous,Bray,29,28,Cleary,29,28,Thomas-Gitlin,29,28,Piccolotti,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Vassell,Carmont,Unanimous,Bell,30,25,Cleary,30,26,Mccarthy,30,26,Vassell,fighter1,5,4,4,-20.00%,-15.38%,-15.38%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Roberts,Banks,Unanimous,Bell,28,29,Cleary,27,30,Mccarthy,27,30,Banks,fighter2,-1,-3,-3,3.45%,10.00%,10.00%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2016-11-19,Bellator 165: Chandler vs. Henderson,SAP Center,"San Jose, California, USA",Mohammed,Grant,Unanimous,Bray,26,30,Cleary,27,30,Thomas-Gitlin,26,30,Grant,fighter2,-4,-3,-4,13.33%,10.00%,13.33%,3,0.5,1,0.5,fighter2,fighter2,fighter2,Agree
2016-11-19,UFC Fight Night 99: Mousasi vs. Hall 2,The SSE Arena,"Belfast, Northern Ireland",Pearson,Ray,Split,Grüner,30,27,Harasim,27,30,Kobayashi,27,30,Ray,fighter2,3,-3,-3,-11.11%,10.00%,10.00%,3,6,3,3,fighter1,fighter2,fighter2,judge1
2016-11-19,UFC Fight Night 99: Mousasi vs. Hall 2,The SSE Arena,"Belfast, Northern Ireland",Johnson,Volkov,Split,Hughes,28,29,Kobayashi,28,29,Lavery,30,27,Volkov,fighter2,-1,-1,3,3.45%,3.45%,-11.11%,3,2,2,4,fighter2,fighter2,fighter1,judge3
2016-11-19,UFC Fight Night 99: Mousasi vs. Hall 2,The SSE Arena,"Belfast, Northern Ireland",Lobov,Ishihara,Unanimous,Collett,30,27,Harasim,30,27,Lavery,29,28,Lobov,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2016-11-19,UFC Fight Night 99: Mousasi vs. Hall 2,The SSE Arena,"Belfast, Northern Ireland",Horiguchi,Bagautinov,Unanimous,Grüner,30,27,Harasim,30,27,Sutherland,30,27,Horiguchi,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-11-19,UFC Fight Night 99: Mousasi vs. Hall 2,The SSE Arena,"Belfast, Northern Ireland",Elmose,Cooper,Unanimous,Hughes,28,29,Lavery,27,30,Sutherland,28,29,Cooper,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2016-11-19,UFC Fight Night 99: Mousasi vs. Hall 2,The SSE Arena,"Belfast, Northern Ireland",Kwak,Johns,Unanimous,Grüner,27,30,Harasim,27,30,Hughes,27,30,Johns,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-11-19,Boxing: Ward vs. Kovalev,T-Mobile Arena,"Las Vegas, Nevada, USA",Kovalev,Ward,Unanimous,Clements,113,114,Mckaie,113,114,Trowbridge,113,114,Ward,fighter2,-1,-1,-1,0.88%,0.88%,0.88%,12,0,0,0,fighter2,fighter2,fighter2,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Holbrook,Matthews,Split,Dimitriou,29,28,Field,29,28,Keech,28,29,Holbrook,fighter1,1,1,-1,-3.57%,-3.57%,3.45%,3,1,1,2,fighter1,fighter1,fighter2,judge3
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Akhmedov,Noke,Unanimous,Field,29,28,Foley,29,28,Shen,30,27,Akhmedov,fighter1,1,1,3,-3.57%,-3.57%,-11.11%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Ham,Taylor,Split,Dimitriou,27,30,Field,27,30,Shen,29,28,Taylor,fighter2,-3,-3,1,10.00%,10.00%,-3.57%,3,2,2,4,fighter2,fighter2,fighter1,judge3
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Kelly,Camozzi,Unanimous,Foley,29,28,Keech,30,27,Shen,29,28,Kelly,fighter1,1,3,1,-3.57%,-11.11%,-3.57%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Tuck,Brown,Split,Dimitriou,28,29,Field,28,29,Shen,29,28,Brown,fighter2,-1,-1,1,3.45%,3.45%,-3.57%,3,1,1,2,fighter2,fighter2,fighter1,judge3
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Walsh,Meunier,Unanimous,Cartlidge,28,29,Dimitriou,27,30,Shen,27,30,Meunier,fighter2,-1,-3,-3,3.45%,10.00%,10.00%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Nguyen,Herrera,Unanimous,Cartlidge,30,26,Foley,30,27,Shen,30,27,Nguyen,fighter1,4,3,3,-15.38%,-11.11%,-11.11%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Hooker,Knight,Unanimous,Field,27,30,Keech,26,30,Shen,28,29,Knight,fighter2,-3,-4,-1,10.00%,13.33%,3.45%,3,0.5,2,2.5,fighter2,fighter2,fighter2,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Vera,Ning,Unanimous,Foley,29,28,Keech,29,28,Shen,29,28,Vera,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-11-27,UFC Fight Night 101: Whittaker vs. Brunson,Rod Laver Arena,"Melbourne, Australia",Lausa,Zhikui,Unanimous,Cartlidge,30,27,Dimitriou,30,27,Field,30,27,Lausa,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-02,Bellator 166: Dantas vs. Warren 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Dantas,Warren,Majority,Anderson,49,44,Mathisen,48,46,Montalvo,47,47,Dantas,fighter1,5,2,0,-11.36%,-4.35%,0.00%,5,4,0.5,3.5,fighter1,fighter1,draw,judge3
2016-12-02,Bellator 166: Dantas vs. Warren 2,WinStar World Casino,"Thackerville, Oklahoma, USA",McKee,Wood,Unanimous,Anderson,29,27,Armstrong,30,27,Mathisen,30,25,McKee,fighter1,2,3,5,-7.41%,-11.11%,-20.00%,3,2,0.5,2.5,fighter1,fighter1,fighter1,Agree
2016-12-02,Bellator 166: Dantas vs. Warren 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Davis,Galvão,Split,Anderson,28,29,Mathisen,28,29,Montalvo,29,28,Galvão,fighter2,-1,-1,1,3.45%,3.45%,-3.57%,3,1,1,2,fighter2,fighter2,fighter1,judge3
2016-12-02,Bellator 166: Dantas vs. Warren 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Honeycutt,Reiter,Unanimous,Anderson,30,26,Armstrong,30,25,Mathisen,30,25,Honeycutt,fighter1,4,5,5,-15.38%,-20.00%,-20.00%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2016-12-02,Bellator 166: Dantas vs. Warren 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Spotwood,King,Unanimous,Anderson,30,27,Mathisen,29,28,Montalvo,30,27,Spotwood,fighter1,3,1,3,-11.11%,-3.57%,-11.11%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2016-12-03,KSW 37: Circus of Pain,Tauron Arena,"Krakow, Poland",Maguire,Mankowski,Unanimous,Lethaby,25,30,Pawlega,26,30,Porebski,26,30,Mankowski,fighter2,-5,-4,-4,16.67%,13.33%,13.33%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2016-12-03,KSW 37: Circus of Pain,Tauron Arena,"Krakow, Poland",Neves de Oliveira,Wolanski,Split,Choinski,29,28,Porebski,27,30,Wojciechowski,27,30,Wolanski,fighter2,1,-3,-3,-3.57%,10.00%,10.00%,3,4,2,2,fighter1,fighter2,fighter2,judge1
2016-12-03,Bellator 167: Taimanglo vs. Caldwell 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Caldwell,Taimanglo,Unanimous,Anderson,30,27,Mathisen,30,27,Sutherland,30,27,Caldwell,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-03,Bellator 167: Taimanglo vs. Caldwell 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Lawrence,Macapa,Unanimous,Anderson,28,29,Sutherland,27,30,Turnage,27,30,Macapa,fighter2,-1,-3,-3,3.45%,10.00%,10.00%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2016-12-03,Bellator 167: Taimanglo vs. Caldwell 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Ducote,Macfarlane,Unanimous,Anderson,27,30,Mathisen,28,29,Sutherland,28,29,Macfarlane,fighter2,-3,-1,-1,10.00%,3.45%,3.45%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2016-12-03,Bellator 167: Taimanglo vs. Caldwell 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Trice,Britton,Unanimous,Anderson,30,26,Mathisen,30,25,Turnage,28,28,Trice,fighter1,4,5,0,-15.38%,-20.00%,0.00%,3,1.5,3,4.5,fighter1,fighter1,draw,judge3
2016-12-03,Bellator 167: Taimanglo vs. Caldwell 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Ford,Patterson,Unanimous,Anderson,28,29,Mathisen,28,29,Sutherland,27,29,Patterson,fighter2,-1,-1,-2,3.45%,3.45%,6.90%,3,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2016-12-03,Bellator 167: Taimanglo vs. Caldwell 2,WinStar World Casino,"Thackerville, Oklahoma, USA",Roberson,Gary,Unanimous,Mathisen,28,29,Sutherland,28,29,Turnage,28,29,Gary,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Elliott,Johnson,Unanimous,D'Amato,45,49,Kamijo,46,49,Mullen,46,49,Johnson,fighter2,-4,-3,-3,8.16%,6.12%,6.12%,5,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Benavidez,Cejudo,Split,Cleary,29,27,Rosales,27,29,Trowbridge,30,26,Benavidez,fighter1,2,-2,4,-7.41%,6.90%,-15.38%,3,1,5,4,fighter1,fighter2,fighter1,judge2
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Cutelaba,Cannonier,Unanimous,Cleary,28,29,Kamijo,28,29,Rosales,28,29,Cannonier,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Benoit,Moreno,Split,Kamijo,28,29,Mullen,28,29,Winter,29,28,Moreno,fighter2,-1,-1,1,3.45%,3.45%,-3.57%,3,1,1,2,fighter2,fighter2,fighter1,judge3
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Maynard,Hall,Unanimous,Cleary,27,30,Morse Jarman,27,30,Trowbridge,28,29,Hall,fighter2,-3,-3,-1,10.00%,10.00%,3.45%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Ma,O'Reilly,Unanimous,D'Amato,29,28,Trowbridge,29,28,Winter,29,28,Ma,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Moyle,Curran,Unanimous,Cleary,30,27,Morse Jarman,30,27,Weeks,30,27,Moyle,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-03,TUF 24 Finale: Tournament of Champions,Palms Casino Resort,"Las Vegas, Nevada, USA",Clark,Stansbury,Unanimous,Morse Jarman,30,27,Weeks,30,27,Winter,29,28,Clark,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2016-12-09,UFC Fight Night 102: Lewis vs. Abdurakhimov,Times Union Center,"Albany, New York, USA",Kish,Yoder,Unanimous,Carolei,29,28,Crosby,29,28,Urso,29,28,Kish,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-09,UFC Fight Night 102: Lewis vs. Abdurakhimov,Times Union Center,"Albany, New York, USA",Sanchez,Smith,Unanimous,Crosby,30,27,Trowbridge,30,27,Urso,30,27,Sanchez,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-09,UFC Fight Night 102: Lewis vs. Abdurakhimov,Times Union Center,"Albany, New York, USA",Trator,Burgos,Unanimous,Carolei,28,29,Cleary,27,29,Crosby,26,30,Burgos,fighter2,-1,-2,-4,3.45%,6.90%,13.33%,3,2,0.5,2.5,fighter2,fighter2,fighter2,Agree
2016-12-09,UFC Fight Night 102: Lewis vs. Abdurakhimov,Times Union Center,"Albany, New York, USA",Perez,Diakiese,Unanimous,Carolei,28,29,Trowbridge,28,29,Urso,28,29,Diakiese,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-09,UFC Fight Night 102: Lewis vs. Abdurakhimov,Times Union Center,"Albany, New York, USA",Berish,Janes,Unanimous,Cleary,28,29,Crosby,28,29,Trowbridge,28,29,Janes,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-09,UFC Fight Night 102: Lewis vs. Abdurakhimov,Times Union Center,"Albany, New York, USA",Aldrich,Lima,Unanimous,Carolei,27,30,Cleary,27,30,Urso,27,30,Lima,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-10,UFC 206: Holloway vs. Pettis,Air Canada Centre,"Toronto, Ontario, USA",Swanson,Choi,Unanimous,Cleary,29,28,Colón,30,27,Crosby,30,27,Swanson,fighter1,1,3,3,-3.57%,-11.11%,-11.11%,3,2,1,1,fighter1,fighter1,fighter1,Agree
2016-12-10,UFC 206: Holloway vs. Pettis,Air Canada Centre,"Toronto, Ontario, USA",Meek,Mein,Unanimous,Procopio,29,28,Therien,29,28,Urso,29,28,Meek,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-10,UFC 206: Holloway vs. Pettis,Air Canada Centre,"Toronto, Ontario, USA",Létourneau,Pereira,Split,Colón,28,29,Jackson,29,28,Urso,28,29,Pereira,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2016-12-10,UFC 206: Holloway vs. Pettis,Air Canada Centre,"Toronto, Ontario, USA",Gagnon,Lopez,Unanimous,Colón,27,29,Jackson,28,29,Urso,28,29,Lopez,fighter2,-2,-1,-1,6.90%,3.45%,3.45%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2016-12-10,UFC 206: Holloway vs. Pettis,Air Canada Centre,"Toronto, Ontario, USA",Khabilov,Saggo,Unanimous,Goulah,30,27,Procopio,30,27,Therien,30,27,Khabilov,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-10,UFC 206: Holloway vs. Pettis,Air Canada Centre,"Toronto, Ontario, USA",Ortiz,Makovsky,Split,Buckley,29,28,Procopio,29,28,Therien,28,29,Ortiz,fighter1,1,1,-1,-3.57%,-3.57%,3.45%,3,1,1,2,fighter1,fighter1,fighter2,judge3
2016-12-16,Bellator 169: King Mo vs Ishii,3Arena,"Dublin, Ireland",Ishii,Lawal,Unanimous,Colón,27,30,Mullen,27,30,Tirelli,27,30,Lawal,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-16,Bellator 169: King Mo vs Ishii,3Arena,"Dublin, Ireland",Kavanagh,Kallionidou,Unanimous,Colón,30,25,Mullen,30,27,Tirelli,30,26,Kavanagh,fighter1,5,3,4,-20.00%,-11.11%,-15.38%,3,1.5,1.5,0,fighter1,fighter1,fighter1,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Faber,Pickett,Unanimous,Cleary,30,26,D'Amato,30,26,Rosales,30,26,Faber,fighter1,4,4,4,-15.38%,-15.38%,-15.38%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Jouban,Perry,Unanimous,Mccarthy,30,27,Saucedo,29,28,Vierra,30,27,Jouban,fighter1,3,1,3,-11.11%,-3.57%,-11.11%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Hirota,Miller,Unanimous,Cleary,30,26,Rosales,30,27,Saucedo,30,27,Hirota,fighter1,4,3,3,-15.38%,-11.11%,-11.11%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Barberena,Covington,Unanimous,Cleary,27,30,Mccarthy,27,30,Vierra,27,30,Covington,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Morono,Moontasri,Unanimous,Cleary,29,28,Guingona,29,28,Mccarthy,29,28,Morono,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Holtzman,Emmett,Unanimous,Guingona,28,29,Saucedo,28,29,Vierra,28,29,Emmett,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Smith,Aldana,Unanimous,Guingona,29,28,Saucedo,30,27,Vierra,29,28,Smith,fighter1,1,3,1,-3.57%,-11.11%,-3.57%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Serrano,Sandoval,Unanimous,Guingona,28,29,Mccarthy,27,30,Saucedo,27,30,Sandoval,fighter2,-1,-3,-3,3.45%,10.00%,10.00%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2016-12-17,UFC on Fox 22: VanZant vs. Waterson,Golden 1 Center,"Sacramento, California, USA",Velickovic,Aliev,Split,Guingona,27,30,Mccarthy,27,30,Saucedo,29,28,Aliev,fighter2,-3,-3,1,10.00%,10.00%,-3.57%,3,2,2,4,fighter2,fighter2,fighter1,judge3
2016-12-30,UFC 207: Nunes vs. Rousey,T-Mobile Arena,"Las Vegas, Nevada, Canada",Garbrandt,Cruz,Unanimous,Cleary,48,46,Mullen,48,46,Weeks,48,47,Garbrandt,fighter1,2,2,1,-4.35%,-4.35%,-2.13%,5,0.5,0.5,1,fighter1,fighter1,fighter1,Agree
2016-12-30,UFC 207: Nunes vs. Rousey,T-Mobile Arena,"Las Vegas, Nevada, Canada",Lineker,Dillashaw,Unanimous,D'Amato,26,30,Hagen,26,30,Lee,26,30,Dillashaw,fighter2,-4,-4,-4,13.33%,13.33%,13.33%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2016-12-30,UFC 207: Nunes vs. Rousey,T-Mobile Arena,"Las Vegas, Nevada, Canada",Saffiedine,Kim,Split,Cleary,28,29,Mullen,28,29,Trowbridge,30,27,Kim,fighter2,-1,-1,3,3.45%,3.45%,-11.11%,3,2,2,4,fighter2,fighter2,fighter1,judge3
2016-12-30,UFC 207: Nunes vs. Rousey,T-Mobile Arena,"Las Vegas, Nevada, Canada",Borg,Smolka,Unanimous,D'Amato,30,27,Lee,30,26,Rosales,30,26,Borg,fighter1,3,4,4,-11.11%,-15.38%,-15.38%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2016-12-30,UFC 207: Nunes vs. Rousey,T-Mobile Arena,"Las Vegas, Nevada, Canada",Magny,Hendricks,Unanimous,Cleary,29,28,Mullen,29,28,Weeks,29,28,Magny,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
