X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner
6668,7/4/2022,15:00:00,Panchenko B.,Lushchyk A.,3,2,11,7,11,7,4,11,8,11,11,8,1
6669,7/4/2022,15:00:00,Tsoi K.,Stukalov V.,2,3,7,11,11,9,11,8,8,11,10,12,0
6670,7/4/2022,15:05:00,Sklyarenko A.,Borysiuk O.,3,0,12,10,11,9,11,4,NA,NA,NA,NA,1
6671,7/4/2022,15:05:00,Volynets O.,Bondarenko I.,3,1,14,16,11,8,11,7,11,7,NA,NA,1
6672,7/4/2022,15:10:00,Semenets S.,Khairov D.,1,3,7,11,8,11,12,10,8,11,NA,NA,0
6673,7/4/2022,15:15:00,Fiser P.,Sabuka D.,0,3,5,11,4,11,10,12,NA,NA,NA,NA,0
6674,7/4/2022,15:20:00,Janik A.,Remen M.,0,3,7,11,9,11,7,11,NA,NA,NA,NA,0
6675,7/4/2022,15:20:00,Lyevshyn V.,Pavlyuk O.,3,1,11,5,11,5,8,11,12,10,NA,NA,1
6676,7/4/2022,15:20:00,Mutu V.,Melnic F.,0,3,8,11,8,11,6,11,NA,NA,NA,NA,0
6677,7/4/2022,15:25:00,Arzanov D.,Zaitsev O.,1,3,9,11,8,11,13,11,11,13,NA,NA,0
6678,7/4/2022,15:25:00,Kistechko M.,Kushnir V.,2,3,7,11,11,6,11,9,3,11,10,12,0
6679,7/4/2022,15:25:00,Stepanchuk Y.,Yaremenko R.,2,3,11,8,9,11,11,7,12,14,5,11,0
6680,7/4/2022,15:35:00,Isakov V.,Lazuryk D.,0,3,8,11,4,11,10,12,NA,NA,NA,NA,0
6681,7/4/2022,15:35:00,Skripnik S.,Mrykh M.,2,3,9,11,11,6,11,13,14,12,10,12,0
6682,7/4/2022,15:40:00,Burdelnyi S.,Klymenko K.,0,3,6,11,8,11,4,11,NA,NA,NA,NA,0
6683,7/4/2022,15:45:00,Provaznik L.,Plyska O.,3,0,11,9,11,7,11,4,NA,NA,NA,NA,1
6684,7/4/2022,15:50:00,Bindas O.,Danyliuk N.,2,3,11,6,4,11,6,11,11,2,9,11,0
6685,7/4/2022,15:50:00,Chuhai S.,Ziakun O.,3,2,4,11,9,11,11,9,11,7,11,3,1
6686,7/4/2022,15:50:00,Pashkevich R.,Uzun N.,1,3,9,11,11,8,2,11,8,11,NA,NA,0
6687,7/4/2022,15:50:00,Tutura M.,Doubek K.,1,3,7,11,13,11,6,11,7,11,NA,NA,0
6688,7/4/2022,15:55:00,Pesternikov D.,Yurchenko K.,2,3,5,11,11,8,11,6,8,11,2,11,0
6689,7/4/2022,15:55:00,Reva Y.,Ryndia V.,0,3,5,11,6,11,8,11,NA,NA,NA,NA,0
6690,7/4/2022,16:05:00,Kolbasenko O.,Sklyarenko A.,3,2,11,9,7,11,11,7,9,11,11,8,1
6691,7/4/2022,16:05:00,Kolesnik Y.,Kovalchuk O.,3,1,11,6,11,9,8,11,13,11,NA,NA,1
6692,7/4/2022,16:10:00,Minenko A.,Solomko S.,2,3,8,11,9,11,11,6,11,9,8,11,0
6693,7/4/2022,16:20:00,Burenok D.,Mischenko S.,3,2,7,11,8,11,11,6,11,6,11,9,1
6694,7/4/2022,16:20:00,Panchenko B.,Arzanov D.,2,3,11,13,11,7,11,8,5,11,3,11,0
6695,7/4/2022,16:20:00,Plyska O.,Fiser P.,1,3,10,12,11,6,5,11,6,11,NA,NA,0
6696,7/4/2022,16:20:00,Verbianyi V.,Lyevshyn V.,0,3,5,11,10,12,9,11,NA,NA,NA,NA,0
6697,7/4/2022,16:25:00,Pitsyk S.,Balakiriev M.,2,3,11,13,7,11,11,8,11,5,10,12,0
6698,7/4/2022,16:25:00,Rak S.,Kistechko M.,0,3,12,14,4,11,5,11,NA,NA,NA,NA,0
6699,7/4/2022,16:35:00,Mrykh M.,Mishchenko V.,2,3,9,11,11,13,11,9,11,6,7,11,0
6700,7/4/2022,16:35:00,Solomko R.,Rehotun D.,3,2,8,11,11,6,6,11,11,8,11,9,1
6701,7/4/2022,16:40:00,Semenets S.,Burdelnyi S.,2,3,11,9,8,11,9,11,11,6,9,11,0
6702,7/4/2022,16:50:00,Bindas O.,Pavlyuk O.,3,2,11,8,8,11,7,11,12,10,11,9,1
6703,7/4/2022,16:50:00,Pashkevich R.,Mischenko S.,3,1,9,11,11,7,11,9,11,9,NA,NA,1
6704,7/4/2022,16:50:00,Provaznik L.,Sabuka D.,2,3,11,4,8,11,2,11,11,9,4,11,0
6705,7/4/2022,16:50:00,Ziakun O.,Lushchyk A.,2,3,2,11,12,10,11,6,5,11,7,11,0
6706,7/4/2022,16:55:00,Pesternikov D.,Kushnir V.,3,0,11,7,11,8,11,3,NA,NA,NA,NA,1
6707,7/4/2022,16:55:00,Sokolov S.,Polysynskyi M.,3,2,11,9,11,9,8,11,6,11,11,5,1
6708,7/4/2022,17:05:00,Isakov V.,Kovalchuk O.,3,2,7,11,12,10,10,12,11,8,11,8,1
6709,7/4/2022,17:05:00,Skripnik S.,Borysiuk O.,3,0,11,8,11,7,13,11,NA,NA,NA,NA,1
6710,7/4/2022,17:10:00,Solomko S.,Khairov D.,2,3,4,11,11,7,11,5,11,13,5,11,0
6711,7/4/2022,17:20:00,Burenok D.,Uzun N.,2,3,13,15,9,11,11,7,11,8,6,11,0
6712,7/4/2022,17:20:00,Chuhai S.,Zaitsev O.,3,0,11,6,11,9,11,8,NA,NA,NA,NA,1
6713,7/4/2022,17:20:00,Havazik O.,Pfleger M.,3,1,4,11,11,7,11,8,11,6,NA,NA,1
6714,7/4/2022,17:20:00,Lyevshyn V.,Danyliuk N.,3,1,8,11,11,6,12,10,12,10,NA,NA,1
6715,7/4/2022,17:25:00,Kistechko M.,Yurchenko K.,1,3,9,11,11,8,9,11,7,11,NA,NA,0
6716,7/4/2022,17:25:00,Marchuk M.,Bambutsa R.,3,1,12,14,11,6,11,7,14,12,NA,NA,1
6717,7/4/2022,17:30:00,Panchenko B.,Ziakun O.,3,2,6,11,4,11,11,8,11,6,11,9,1
6718,7/4/2022,17:35:00,Kolbasenko O.,Mrykh M.,2,3,10,12,11,7,11,6,7,11,6,11,0
6719,7/4/2022,17:35:00,Rehotun D.,Lazuryk D.,3,1,11,9,9,11,11,3,11,8,NA,NA,1
6720,7/4/2022,17:40:00,Minenko A.,Klymenko K.,2,3,11,5,12,14,8,11,11,5,6,11,0
6721,7/4/2022,17:45:00,Provaznik P.,Marasek D.,2,3,11,5,12,10,8,11,8,11,10,12,0
6722,7/4/2022,17:50:00,Pashkevich R.,Burenok D.,3,1,6,11,11,7,14,12,11,8,NA,NA,1
6723,7/4/2022,17:50:00,Verbianyi V.,Pavlyuk O.,3,1,11,9,11,13,11,6,11,9,NA,NA,1
6724,7/4/2022,17:55:00,Pitsyk S.,Polysynskyi M.,2,3,7,11,12,10,7,11,11,9,7,11,0
6725,7/4/2022,17:55:00,Rak S.,Kushnir V.,2,3,11,5,6,11,12,10,10,12,11,13,0
6726,7/4/2022,18:00:00,Chuhai S.,Arzanov D.,3,1,11,8,10,12,14,12,11,9,NA,NA,1
6727,7/4/2022,18:05:00,Kolesnik Y.,Solomko R.,0,3,5,11,5,11,8,11,NA,NA,NA,NA,0
6728,7/4/2022,18:05:00,Skripnik S.,Sklyarenko A.,2,3,14,16,11,3,9,11,11,8,14,16,0
6729,7/4/2022,18:10:00,Semenets S.,Solomko S.,3,2,11,5,9,11,10,12,11,9,11,6,1
6730,7/4/2022,18:20:00,Bindas O.,Lyevshyn V.,2,3,11,7,7,11,12,10,8,11,7,11,0
6731,7/4/2022,18:20:00,Havazik O.,Marasek D.,0,3,9,11,8,11,8,11,NA,NA,NA,NA,0
6732,7/4/2022,18:20:00,Mischenko S.,Uzun N.,0,3,7,11,4,11,7,11,NA,NA,NA,NA,0
6733,7/4/2022,18:25:00,Bambutsa R.,Balakiriev M.,0,3,9,11,9,11,5,11,NA,NA,NA,NA,0
6734,7/4/2022,18:25:00,Pesternikov D.,Kistechko M.,3,1,11,6,11,7,8,11,11,3,NA,NA,1
6735,7/4/2022,18:35:00,Isakov V.,Rehotun D.,2,3,6,11,11,8,5,11,11,1,10,12,0
6736,7/4/2022,18:35:00,Mishchenko V.,Borysiuk O.,1,3,7,11,9,11,11,6,9,11,NA,NA,0
6737,7/4/2022,18:45:00,Provaznik P.,Pfleger M.,3,0,11,5,11,9,11,6,NA,NA,NA,NA,1
6738,7/4/2022,18:50:00,Lushchyk A.,Zaitsev O.,2,3,3,11,11,3,9,11,11,1,5,11,0
6739,7/4/2022,18:50:00,Mischenko S.,Burenok D.,3,1,11,5,11,8,8,11,11,9,NA,NA,1
6740,7/4/2022,18:50:00,Pavlyuk O.,Danyliuk N.,2,3,12,10,8,11,11,13,11,9,7,11,0
6741,7/4/2022,18:55:00,Kushnir V.,Yurchenko K.,1,3,11,7,4,11,4,11,9,11,NA,NA,0
6742,7/4/2022,19:00:00,Panchenko B.,Chuhai S.,2,3,11,8,11,4,8,11,9,11,6,11,0
6743,7/4/2022,19:05:00,Kolbasenko O.,Skripnik S.,3,2,5,11,11,7,11,4,6,11,11,6,1
6744,7/4/2022,19:05:00,Solomko R.,Kovalchuk O.,2,3,4,11,11,7,11,9,9,11,13,15,0
6745,7/4/2022,19:10:00,Khairov D.,Klymenko K.,3,2,12,14,9,11,11,9,11,9,15,13,1
6746,7/4/2022,19:15:00,Havazik O.,Provaznik P.,3,1,9,11,11,6,11,6,11,9,NA,NA,1
6747,7/4/2022,19:20:00,Bindas O.,Verbianyi V.,0,3,9,11,9,11,9,11,NA,NA,NA,NA,0
6748,7/4/2022,19:20:00,Sokolov S.,Marchuk M.,2,3,11,7,11,7,8,11,13,15,9,11,0
6749,7/4/2022,19:20:00,Uzun N.,Pashkevich R.,3,2,9,11,11,5,11,4,8,11,11,6,1
6750,7/4/2022,19:25:00,Pesternikov D.,Rak S.,3,2,6,11,12,10,13,11,9,11,11,1,1
6751,7/4/2022,19:25:00,Pitsyk S.,Bambutsa R.,3,2,11,8,7,11,11,8,6,11,11,4,1
6752,7/4/2022,19:35:00,Kolesnik Y.,Lazuryk D.,1,3,11,8,2,11,7,11,7,11,NA,NA,0
6753,7/4/2022,19:35:00,Mrykh M.,Borysiuk O.,1,3,6,11,7,11,11,8,9,11,NA,NA,0
6754,7/4/2022,19:35:00,Ziakun O.,Zaitsev O.,0,3,6,11,7,11,3,11,NA,NA,NA,NA,0
6755,7/4/2022,19:40:00,Semenets S.,Minenko A.,3,0,11,8,11,7,11,7,NA,NA,NA,NA,1
6756,7/4/2022,19:45:00,Marasek D.,Pfleger M.,2,3,11,13,10,12,11,5,11,3,13,15,0
6757,7/4/2022,19:55:00,Danyliuk N.,Bindas O.,0,3,7,11,6,11,7,11,NA,NA,NA,NA,0
6758,7/4/2022,19:55:00,Marchuk M.,Polysynskyi M.,2,3,11,8,9,11,7,11,11,8,6,11,0
6759,7/4/2022,20:00:00,Nuca I.,Dyrl V.,1,3,11,9,9,11,4,11,5,11,NA,NA,0
6760,7/4/2022,20:05:00,Isakov V.,Solomko R.,3,0,11,9,11,6,13,11,NA,NA,NA,NA,1
6761,7/4/2022,20:05:00,Sklyarenko A.,Mishchenko V.,1,3,5,11,10,12,11,9,9,11,NA,NA,0
6762,7/4/2022,20:10:00,Kushnir V.,Kistechko M.,3,1,11,5,11,3,8,11,13,11,NA,NA,1
6763,7/4/2022,20:10:00,Solomko S.,Klymenko K.,3,1,11,7,11,9,6,11,11,7,NA,NA,1
6764,7/4/2022,20:20:00,Arzanov D.,Lushchyk A.,2,3,8,11,11,7,7,11,11,6,7,11,0
6765,7/4/2022,20:25:00,Lyevshyn V.,Verbianyi V.,1,3,6,11,11,7,9,11,9,11,NA,NA,0
6766,7/4/2022,20:25:00,Pfleger M.,Provaznik P.,3,1,12,10,11,5,9,11,11,7,NA,NA,1
6767,7/4/2022,20:25:00,Sokolov S.,Balakiriev M.,3,2,3,11,11,9,10,12,11,6,11,5,1
6768,7/4/2022,20:30:00,Paniivan H.,Panteleev S.,3,1,15,13,8,11,11,7,11,8,NA,NA,1
6769,7/4/2022,20:35:00,Kolesnik Y.,Rehotun D.,3,0,11,9,14,12,13,11,NA,NA,NA,NA,1
6770,7/4/2022,20:40:00,Yurchenko K.,Pesternikov D.,1,3,11,9,7,11,5,11,9,11,NA,NA,0
6771,7/4/2022,20:55:00,Marasek D.,Havazik O.,0,3,7,11,5,11,5,11,NA,NA,NA,NA,0
6772,7/4/2022,20:55:00,Pitsyk S.,Marchuk M.,0,3,9,11,4,11,10,12,NA,NA,NA,NA,0
6773,7/4/2022,21:00:00,Nuca I.,Panteleev S.,0,3,5,11,5,11,2,11,NA,NA,NA,NA,0
6774,7/4/2022,21:05:00,Kovalchuk O.,Lazuryk D.,0,3,9,11,10,12,8,11,NA,NA,NA,NA,0
6775,7/4/2022,21:15:00,Brichacek D.,Blazek J.,3,0,11,7,11,4,13,11,NA,NA,NA,NA,1
6776,7/4/2022,21:25:00,Sokolov S.,Bambutsa R.,3,0,11,8,11,8,11,3,NA,NA,NA,NA,1
6777,7/4/2022,21:30:00,Paniivan H.,Dyrl V.,0,3,7,11,9,11,6,11,NA,NA,NA,NA,0
6778,7/4/2022,21:35:00,Isakov V.,Kolesnik Y.,2,3,11,5,11,1,7,11,14,16,2,11,0
6779,7/4/2022,21:45:00,Drabek M.,Hala P.,0,3,5,11,4,11,10,12,NA,NA,NA,NA,0
6780,7/4/2022,21:55:00,Polysynskyi M.,Balakiriev M.,3,2,4,11,10,12,11,7,11,7,11,7,1
6781,7/4/2022,22:00:00,Nuca I.,Paniivan H.,0,3,8,11,8,11,10,12,NA,NA,NA,NA,0
6782,7/4/2022,22:05:00,Solomko R.,Lazuryk D.,3,2,11,9,10,12,12,10,5,11,11,3,1
6783,7/4/2022,22:15:00,Brichacek D.,Hala P.,1,3,12,14,8,11,11,9,9,11,NA,NA,0
6784,7/4/2022,22:25:00,Pitsyk S.,Sokolov S.,2,3,11,9,9,11,11,9,8,11,10,12,0
6785,7/4/2022,22:30:00,Panteleev S.,Dyrl V.,1,3,9,11,10,12,11,8,3,11,NA,NA,0
6786,7/4/2022,22:35:00,Rehotun D.,Kovalchuk O.,2,3,14,12,4,11,11,7,11,13,9,11,0
6787,7/4/2022,22:45:00,Drabek M.,Blazek J.,2,3,11,8,11,9,9,11,8,11,9,11,0
6788,7/4/2022,22:55:00,Marchuk M.,Balakiriev M.,3,1,11,8,7,11,11,5,11,4,NA,NA,1
6789,7/4/2022,23:00:00,Sheremeta V.,Korobko V.,0,3,6,11,11,13,5,11,NA,NA,NA,NA,0
6790,7/4/2022,23:05:00,Panteleev S.,Nuca I.,1,3,10,12,12,10,9,11,7,11,NA,NA,0
6791,7/4/2022,23:15:00,Brichacek D.,Drabek M.,1,3,6,11,15,13,8,11,8,11,NA,NA,0
6792,7/4/2022,23:25:00,Bambutsa R.,Polysynskyi M.,3,0,11,8,11,8,12,10,NA,NA,NA,NA,1
6793,7/4/2022,23:30:00,Huchok A.,Hovorunets O.,2,3,10,12,11,6,7,11,11,4,8,11,0
6794,7/4/2022,23:35:00,Dyrl V.,Paniivan H.,3,2,11,9,11,9,5,11,15,17,11,7,1
6795,7/4/2022,23:45:00,Hala P.,Blazek J.,3,0,11,8,11,3,11,8,NA,NA,NA,NA,1
6796,7/5/2022,0:00:00,Slozka V.,Tsolik P.,3,2,4,11,5,11,11,9,11,9,14,12,1
6797,7/5/2022,0:05:00,Kobets V.,Pereyaslavsky D.,1,3,5,11,5,11,11,7,10,12,NA,NA,0
6798,7/5/2022,0:15:00,Blazek J.,Drabek M.,3,2,11,8,8,11,7,11,11,2,11,9,1
6799,7/5/2022,0:25:00,Melnik V.,Horbanenko O.,2,3,11,4,8,11,11,6,8,11,7,11,0
6800,7/5/2022,0:35:00,Sheremeta V.,Hovorunets O.,0,3,6,11,10,12,10,12,NA,NA,NA,NA,0
6801,7/5/2022,0:35:00,Volkov P.,Sokoltsov Y.,0,3,7,11,5,11,7,11,NA,NA,NA,NA,0
6802,7/5/2022,0:45:00,Hala P.,Brichacek D.,0,3,9,11,6,11,6,11,NA,NA,NA,NA,0
6803,7/5/2022,0:55:00,Baranovskiy S.,Cherevko R.,2,3,9,11,11,7,3,11,13,11,10,12,0
6804,7/5/2022,1:00:00,Tsolik P.,Korobko V.,1,3,9,11,11,8,6,11,7,11,NA,NA,0
6805,7/5/2022,1:05:00,Samofal Y.,Kostiuk B.,3,1,11,6,11,7,10,12,11,9,NA,NA,1
6806,7/5/2022,1:25:00,Zemiantsev S.,Masko Y.,1,3,11,6,4,11,8,11,8,11,NA,NA,0
6807,7/5/2022,1:30:00,Huchok A.,Slozka V.,2,3,12,10,2,11,11,7,2,11,2,11,0
6808,7/5/2022,1:35:00,Kobets V.,Sokoltsov Y.,1,3,11,5,7,11,8,11,6,11,NA,NA,0
6809,7/5/2022,1:55:00,Melnik V.,Cherevko R.,3,0,11,9,11,9,11,8,NA,NA,NA,NA,1
6810,7/5/2022,2:00:00,Sheremeta V.,Tsolik P.,3,2,7,11,11,3,11,7,3,11,12,10,1
6811,7/5/2022,2:05:00,Kostiuk B.,Pereyaslavsky D.,3,2,12,10,7,11,11,8,12,14,12,10,1
6812,7/5/2022,2:25:00,Masko Y.,Horbanenko O.,3,1,11,8,9,11,11,4,15,13,NA,NA,1
6813,7/5/2022,2:30:00,Slozka V.,Hovorunets O.,2,3,8,11,11,6,5,11,11,4,9,11,0
6814,7/5/2022,2:35:00,Volkov P.,Samofal Y.,0,3,13,15,5,11,9,11,NA,NA,NA,NA,0
6815,7/5/2022,2:55:00,Baranovskiy S.,Zemiantsev S.,3,2,11,9,11,8,11,13,8,11,14,12,1
6816,7/5/2022,3:00:00,Huchok A.,Korobko V.,0,3,6,11,12,14,9,11,NA,NA,NA,NA,0
6817,7/5/2022,3:05:00,Kobets V.,Kostiuk B.,3,2,11,8,6,11,11,9,10,12,11,9,1
6818,7/5/2022,3:25:00,Melnik V.,Masko Y.,3,2,11,5,7,11,8,11,11,8,11,9,1
6819,7/5/2022,3:30:00,Sheremeta V.,Slozka V.,3,2,13,11,9,11,10,12,12,10,11,7,1
6820,7/5/2022,3:35:00,Samofal Y.,Sokoltsov Y.,3,1,11,7,11,4,6,11,11,6,NA,NA,1
6821,7/5/2022,3:55:00,Zemiantsev S.,Cherevko R.,3,0,11,1,11,6,11,9,NA,NA,NA,NA,1
6822,7/5/2022,4:00:00,Huchok A.,Tsolik P.,3,2,11,9,11,2,11,13,8,11,11,9,1
6823,7/5/2022,4:05:00,Volkov P.,Pereyaslavsky D.,3,1,11,6,7,11,11,8,11,5,NA,NA,1
6824,7/5/2022,4:25:00,Baranovskiy S.,Horbanenko O.,3,0,11,8,11,7,13,11,NA,NA,NA,NA,1
6825,7/5/2022,4:30:00,Hovorunets O.,Korobko V.,3,0,11,6,11,8,11,7,NA,NA,NA,NA,1
6826,7/5/2022,4:35:00,Kobets V.,Samofal Y.,1,3,8,11,11,8,7,11,7,11,NA,NA,0
6827,7/5/2022,4:55:00,Melnik V.,Zemiantsev S.,3,1,11,0,13,11,8,11,11,9,NA,NA,1
6828,7/5/2022,5:00:00,Sheremeta V.,Huchok A.,3,1,11,5,11,9,7,11,11,1,NA,NA,1
6829,7/5/2022,5:05:00,Volkov P.,Kostiuk B.,3,1,11,4,11,9,5,11,11,6,NA,NA,1
6830,7/5/2022,5:25:00,Baranovskiy S.,Masko Y.,3,1,8,11,11,3,11,4,11,9,NA,NA,1
6831,7/5/2022,5:30:00,Slozka V.,Korobko V.,1,3,8,11,11,8,5,11,9,11,NA,NA,0
6832,7/5/2022,5:35:00,Sokoltsov Y.,Pereyaslavsky D.,1,3,11,5,12,14,8,11,9,11,NA,NA,0
6833,7/5/2022,5:55:00,Cherevko R.,Horbanenko O.,1,3,5,11,9,11,11,9,7,11,NA,NA,0
6834,7/5/2022,6:00:00,Tsolik P.,Hovorunets O.,0,3,6,11,7,11,9,11,NA,NA,NA,NA,0
6835,7/5/2022,6:05:00,Kobets V.,Volkov P.,3,2,10,12,9,11,11,9,11,3,11,8,1
6836,7/5/2022,6:25:00,Melnik V.,Baranovskiy S.,3,1,6,11,11,6,11,6,12,10,NA,NA,1
6837,7/5/2022,6:35:00,Samofal Y.,Pereyaslavsky D.,1,3,11,6,0,11,4,11,4,11,NA,NA,0
6838,7/5/2022,6:55:00,Zemiantsev S.,Horbanenko O.,2,3,11,9,9,11,10,12,11,9,12,14,0
6839,7/5/2022,7:00:00,Datsenko A.,Tur A.,1,3,7,11,6,11,12,10,3,11,NA,NA,0
6840,7/5/2022,7:05:00,Kostiuk B.,Sokoltsov Y.,3,2,9,11,8,11,11,7,11,9,11,4,1
6841,7/5/2022,7:20:00,Hlaholev M.,Maslovskyi A.,3,1,5,11,11,9,11,6,15,13,NA,NA,1
6842,7/5/2022,7:25:00,Masko Y.,Cherevko R.,2,3,11,5,7,11,11,3,12,14,9,11,0
6843,7/5/2022,7:25:00,Pavlyuk O.,Rak S.,3,1,11,4,11,6,9,11,11,7,NA,NA,1
6844,7/5/2022,7:30:00,Skrypnyk O.,Zhurba A.,1,3,9,11,11,6,4,11,7,11,NA,NA,0
6845,7/5/2022,7:50:00,Pyrtyk B.,Daragan S.,3,1,11,9,11,2,7,11,11,9,NA,NA,1
6846,7/5/2022,7:55:00,Kistechko M.,Kushnir V.,3,0,11,9,11,5,11,8,NA,NA,NA,NA,1
6847,7/5/2022,8:00:00,Datsenko A.,Zhurba A.,0,3,1,11,8,11,7,11,NA,NA,NA,NA,0
6848,7/5/2022,8:05:00,Sklyarenko A.,Yurkov A.,3,2,5,11,10,12,11,7,11,9,11,5,1
6849,7/5/2022,8:20:00,Cioclea I.,Pisceanschi V.,3,0,11,4,11,7,11,5,NA,NA,NA,NA,1
6850,7/5/2022,8:20:00,Fylypiv R.,Hovorunets S.,3,2,11,8,11,6,10,12,9,11,11,7,1
6851,7/5/2022,8:25:00,Kravets Y.,Verbianyi V.,3,2,11,8,10,12,11,7,9,11,11,6,1
6852,7/5/2022,8:30:00,Skrypnyk O.,Tur A.,3,2,11,4,8,11,9,11,12,10,12,10,1
6853,7/5/2022,8:35:00,Mishchenko V.,Zhyrnov O.,1,3,11,3,9,11,9,11,12,14,NA,NA,0
6854,7/5/2022,8:50:00,Hlaholev M.,Daragan S.,3,0,11,4,11,7,11,8,NA,NA,NA,NA,1
6855,7/5/2022,8:50:00,Papirnik O.,Lenart R.,2,3,11,7,5,11,11,5,7,11,9,11,0
6856,7/5/2022,8:50:00,Zotov Y.,Plamadeala D.,3,1,11,3,11,8,7,11,11,9,NA,NA,1
6857,7/5/2022,8:55:00,Pavlyuk O.,Kushnir V.,3,2,12,10,8,11,9,11,11,7,11,5,1
6858,7/5/2022,8:55:00,Sydorenko V.,Reva Y.,0,3,11,13,9,11,10,12,NA,NA,NA,NA,0
6859,7/5/2022,9:00:00,Datsenko A.,Skrypnyk O.,2,3,8,11,11,3,11,6,10,12,5,11,0
6860,7/5/2022,9:05:00,Borysiuk O.,Mrykh M.,3,1,13,15,11,8,14,12,12,10,NA,NA,1
6861,7/5/2022,9:15:00,Marasek D.,Stacho L.,2,3,12,10,11,5,9,11,6,11,6,11,0
6862,7/5/2022,9:20:00,Braguta S.,Titov A.,1,3,7,11,11,6,8,11,9,11,NA,NA,0
6863,7/5/2022,9:20:00,Hovorunets S.,Maslovskyi A.,3,0,11,2,11,7,11,7,NA,NA,NA,NA,1
6864,7/5/2022,9:20:00,Marko J.,Mikus D.,1,3,7,11,2,11,11,6,8,11,NA,NA,0
6865,7/5/2022,9:20:00,Braguta S.,Titov A.,1,3,7,11,11,6,8,11,9,11,NA,NA,0
6866,7/5/2022,9:20:00,Hovorunets S.,Maslovskyi A.,3,0,11,2,11,7,11,7,NA,NA,NA,NA,1
6867,7/5/2022,9:25:00,Verbianyi V.,Rak S.,3,0,11,5,11,6,11,4,NA,NA,NA,NA,1
6868,7/5/2022,9:25:00,Yaremenko R.,Stepanchuk Y.,3,2,4,11,11,8,9,11,11,7,11,5,1
6869,7/5/2022,9:30:00,Zhurba A.,Tur A.,3,1,11,9,11,9,4,11,11,4,NA,NA,1
6870,7/5/2022,9:35:00,Sklyarenko A.,Zhyrnov O.,3,2,11,8,7,11,13,11,11,13,11,9,1
6871,7/5/2022,9:50:00,Cechvala R.,Lulovic M.,3,1,11,8,8,11,11,8,11,9,NA,NA,1
6872,7/5/2022,9:50:00,Cioclea I.,Plamadeala D.,0,3,5,11,5,11,9,11,NA,NA,NA,NA,0
6873,7/5/2022,9:50:00,Lukes T.,Herink J.,1,3,8,11,11,8,8,11,7,11,NA,NA,0
6874,7/5/2022,9:50:00,Pyrtyk B.,Fylypiv R.,2,3,6,11,11,3,11,6,9,11,12,14,0
6875,7/5/2022,9:55:00,Kistechko M.,Kravets Y.,1,3,11,7,6,11,2,11,2,11,NA,NA,0
6876,7/5/2022,9:55:00,Ryndia V.,Onykyienko V.,2,3,11,7,11,9,5,11,6,11,9,11,0
6877,7/5/2022,10:00:00,Skrypnyk O.,Datsenko A.,3,2,11,8,8,11,11,9,6,11,12,10,1
6878,7/5/2022,10:05:00,Mrykh M.,Yurkov A.,3,0,11,7,12,10,11,6,NA,NA,NA,NA,1
6879,7/5/2022,10:15:00,Marasek D.,Herink J.,3,0,11,7,11,9,11,7,NA,NA,NA,NA,1
6880,7/5/2022,10:20:00,Hlaholev M.,Hovorunets S.,3,2,11,8,11,13,12,10,4,11,11,9,1
6881,7/5/2022,10:20:00,Papirnik O.,Mikus D.,3,2,5,11,13,15,11,6,11,4,11,5,1
6882,7/5/2022,10:20:00,Titov A.,Pisceanschi V.,2,3,11,4,11,7,9,11,8,11,10,12,0
6883,7/5/2022,10:25:00,Pavlyuk O.,Verbianyi V.,1,3,11,9,6,11,9,11,4,11,NA,NA,0
6884,7/5/2022,10:25:00,Sydorenko V.,Stepanchuk Y.,1,3,5,11,4,11,11,7,8,11,NA,NA,0
6885,7/5/2022,10:30:00,Tur A.,Zhurba A.,1,3,7,11,11,9,9,11,4,11,NA,NA,0
6886,7/5/2022,10:35:00,Mishchenko V.,Borysiuk O.,1,3,9,11,5,11,11,5,10,12,NA,NA,0
6887,7/5/2022,10:45:00,Lukes T.,Stacho L.,3,2,10,12,11,8,11,6,4,11,11,6,1
6888,7/5/2022,10:50:00,Fylypiv R.,Daragan S.,3,2,11,5,9,11,11,6,5,11,11,5,1
6889,7/5/2022,10:50:00,Lulovic M.,Lenart R.,3,2,11,8,11,5,10,12,6,11,11,8,1
6890,7/5/2022,10:50:00,Zotov Y.,Braguta S.,1,3,14,12,9,11,9,11,9,11,NA,NA,0
6891,7/5/2022,10:55:00,Kravets Y.,Kushnir V.,3,0,11,9,11,2,11,7,NA,NA,NA,NA,1
6892,7/5/2022,10:55:00,Onykyienko V.,Reva Y.,2,3,11,13,11,7,6,11,15,13,9,11,0
6893,7/5/2022,11:00:00,Tur A.,Skrypnyk O.,1,3,11,7,5,11,8,11,9,11,NA,NA,0
6894,7/5/2022,11:05:00,Sklyarenko A.,Mrykh M.,2,3,11,5,3,11,16,14,7,11,4,11,0
6895,7/5/2022,11:15:00,Marasek D.,Lukes T.,3,0,11,4,11,6,11,8,NA,NA,NA,NA,1
6896,7/5/2022,11:20:00,Cioclea I.,Titov A.,1,3,3,11,7,11,11,3,3,11,NA,NA,0
6897,7/5/2022,11:20:00,Marko J.,Cechvala R.,3,1,11,7,11,4,5,11,11,6,NA,NA,1
6898,7/5/2022,11:20:00,Pyrtyk B.,Maslovskyi A.,2,3,11,4,10,12,11,2,12,14,4,11,0
